optimizer_step,_step,_step__MIN,_step__MAX,global_grad_norm,global_grad_norm__MIN,global_grad_norm__MAX,,,,,,
707,1413,1413,1413,0.773148357868195,0.773148357868195,0.773148357868195,,,,,,
708,1415,1415,1415,0.673610031604767,0.673610031604767,0.673610031604767,,,,,,
709,1417,1417,1417,0.615877687931061,0.615877687931061,0.615877687931061,,,,,,
710,1419,1419,1419,0.582669019699097,0.582669019699097,0.582669019699097,,,,,,
711,1421,1421,1421,0.626087963581085,0.626087963581085,0.626087963581085,,,,,,
712,1423,1423,1423,0.620695054531097,0.620695054531097,0.620695054531097,,,,,,
713,1425,1425,1425,0.696987509727478,0.696987509727478,0.696987509727478,,,,,,
714,1427,1427,1427,0.749505341053009,0.749505341053009,0.749505341053009,,,,,,
715,1429,1429,1429,0.754909694194794,0.754909694194794,0.754909694194794,,,,,,
716,1431,1431,1431,0.806469857692719,0.806469857692719,0.806469857692719,,,,,,
717,1433,1433,1433,0.805904090404511,0.805904090404511,0.805904090404511,,,,,,
718,1435,1435,1435,0.693073570728302,0.693073570728302,0.693073570728302,,,,,,
719,1437,1437,1437,0.678381145000458,0.678381145000458,0.678381145000458,,,,,,
720,1439,1439,1439,0.809880197048187,0.809880197048187,0.809880197048187,,,,,,
721,1441,1441,1441,0.750473201274872,0.750473201274872,0.750473201274872,,,,,,
722,1443,1443,1443,0.825175821781158,0.825175821781158,0.825175821781158,,,,,,
723,1445,1445,1445,0.83493983745575,0.83493983745575,0.83493983745575,,,,,,
724,1447,1447,1447,0.743258714675903,0.743258714675903,0.743258714675903,,,,,,
725,1449,1449,1449,0.852466344833374,0.852466344833374,0.852466344833374,,,,,,
726,1451,1451,1451,0.883312582969666,0.883312582969666,0.883312582969666,,,,,,
727,1453,1453,1453,0.902911901473999,0.902911901473999,0.902911901473999,,,,,,
728,1455,1455,1455,0.631616711616516,0.631616711616516,0.631616711616516,,,,,,
729,1457,1457,1457,0.64010101556778,0.64010101556778,0.64010101556778,,,,,,
730,1459,1459,1459,0.737355589866638,0.737355589866638,0.737355589866638,,,,,,
731,1461,1461,1461,0.706072092056274,0.706072092056274,0.706072092056274,,,,,,
732,1463,1463,1463,0.697584807872772,0.697584807872772,0.697584807872772,,,,,,
733,1465,1465,1465,0.628607571125031,0.628607571125031,0.628607571125031,,,,,,
734,1467,1467,1467,0.775605380535126,0.775605380535126,0.775605380535126,,,,,,
735,1469,1469,1469,0.960219442844391,0.960219442844391,0.960219442844391,,,,,,
736,1471,1471,1471,1.03489303588867,1.03489303588867,1.03489303588867,,,,,,
737,1473,1473,1473,0.778050124645233,0.778050124645233,0.778050124645233,,,,,,
738,1475,1475,1475,0.863048911094666,0.863048911094666,0.863048911094666,,,,,,
739,1477,1477,1477,0.880977153778076,0.880977153778076,0.880977153778076,,,,,,
740,1479,1479,1479,0.772498965263367,0.772498965263367,0.772498965263367,,,,,,
741,1481,1481,1481,0.820813357830048,0.820813357830048,0.820813357830048,,,,,,
742,1483,1483,1483,0.784343063831329,0.784343063831329,0.784343063831329,,,,,,
743,1485,1485,1485,0.765753030776978,0.765753030776978,0.765753030776978,,,,,,
744,1487,1487,1487,0.693514049053192,0.693514049053192,0.693514049053192,,,,,,
745,1489,1489,1489,0.627202749252319,0.627202749252319,0.627202749252319,,,,,,
746,1491,1491,1491,0.756542563438416,0.756542563438416,0.756542563438416,,,,,,
747,1493,1493,1493,0.751684010028839,0.751684010028839,0.751684010028839,,,,,,
748,1495,1495,1495,0.975071847438812,0.975071847438812,0.975071847438812,,,,,,
749,1497,1497,1497,0.836630642414093,0.836630642414093,0.836630642414093,,,,,,
750,1499,1499,1499,0.718055248260498,0.718055248260498,0.718055248260498,,,,,,
751,1501,1501,1501,0.819106340408325,0.819106340408325,0.819106340408325,,,,,,
752,1503,1503,1503,0.686005175113678,0.686005175113678,0.686005175113678,,,,,,
753,1505,1505,1505,0.676782071590424,0.676782071590424,0.676782071590424,,,,,,
754,1507,1507,1507,0.737334370613098,0.737334370613098,0.737334370613098,,,,,,
755,1509,1509,1509,0.683616399765015,0.683616399765015,0.683616399765015,,,,,,
756,1511,1511,1511,0.681031823158264,0.681031823158264,0.681031823158264,,,,,,
757,1513,1513,1513,0.724026918411255,0.724026918411255,0.724026918411255,,,,,,
758,1515,1515,1515,0.798283040523529,0.798283040523529,0.798283040523529,,,,,,
759,1517,1517,1517,0.78013551235199,0.78013551235199,0.78013551235199,,,,,,
760,1519,1519,1519,0.735374212265015,0.735374212265015,0.735374212265015,,,,,,
761,1521,1521,1521,0.746285796165466,0.746285796165466,0.746285796165466,,,,,,
762,1523,1523,1523,0.77916818857193,0.77916818857193,0.77916818857193,,,,,,
763,1525,1525,1525,0.862716853618622,0.862716853618622,0.862716853618622,,,,,,
764,1527,1527,1527,0.825959384441376,0.825959384441376,0.825959384441376,,,,,,
765,1529,1529,1529,0.75417286157608,0.75417286157608,0.75417286157608,,,,,,
766,1531,1531,1531,0.716988801956177,0.716988801956177,0.716988801956177,,,,,,
767,1533,1533,1533,0.757944881916046,0.757944881916046,0.757944881916046,,,,,,
768,1535,1535,1535,0.785709917545319,0.785709917545319,0.785709917545319,,,,,,
769,1537,1537,1537,0.807700037956238,0.807700037956238,0.807700037956238,,,,,,
770,1539,1539,1539,0.748206675052643,0.748206675052643,0.748206675052643,,,,,,
771,1541,1541,1541,0.604335784912109,0.604335784912109,0.604335784912109,,,,,,
772,1543,1543,1543,0.654005289077759,0.654005289077759,0.654005289077759,,,,,,
773,1545,1545,1545,0.703878164291382,0.703878164291382,0.703878164291382,,,,,,
774,1547,1547,1547,0.76616096496582,0.76616096496582,0.76616096496582,,,,,,
775,1549,1549,1549,0.778258800506592,0.778258800506592,0.778258800506592,,,,,,
776,1551,1551,1551,0.737316310405731,0.737316310405731,0.737316310405731,,,,,,
777,1553,1553,1553,0.829235017299652,0.829235017299652,0.829235017299652,,,,,,
778,1555,1555,1555,0.765889167785645,0.765889167785645,0.765889167785645,,,,,,
779,1557,1557,1557,0.623940885066986,0.623940885066986,0.623940885066986,,,,,,
780,1559,1559,1559,0.785712361335754,0.785712361335754,0.785712361335754,,,,,,
781,1561,1561,1561,0.893789947032929,0.893789947032929,0.893789947032929,,,,,,
782,1563,1563,1563,0.970006108283997,0.970006108283997,0.970006108283997,,,,,,
783,1565,1565,1565,0.677165448665619,0.677165448665619,0.677165448665619,,,,,,
784,1567,1567,1567,0.887305498123169,0.887305498123169,0.887305498123169,,,,,,
785,1569,1569,1569,0.672661364078522,0.672661364078522,0.672661364078522,,,,,,
786,1571,1571,1571,0.618526697158814,0.618526697158814,0.618526697158814,,,,,,
787,1573,1573,1573,0.633358061313629,0.633358061313629,0.633358061313629,,,,,,
788,1575,1575,1575,0.633472084999085,0.633472084999085,0.633472084999085,,,,,,
789,1577,1577,1577,0.695873320102692,0.695873320102692,0.695873320102692,,,,,,
790,1579,1579,1579,0.686361491680145,0.686361491680145,0.686361491680145,,,,,,
791,1581,1581,1581,0.61113315820694,0.61113315820694,0.61113315820694,,,,,,
792,1583,1583,1583,0.682256460189819,0.682256460189819,0.682256460189819,,,,,,
793,1585,1585,1585,0.729382574558258,0.729382574558258,0.729382574558258,,,,,,
794,1587,1587,1587,0.73806631565094,0.73806631565094,0.73806631565094,,,,,,
795,1589,1589,1589,0.839719951152802,0.839719951152802,0.839719951152802,,,,,,
796,1591,1591,1591,0.728309869766235,0.728309869766235,0.728309869766235,,,,,,
797,1593,1593,1593,0.601756453514099,0.601756453514099,0.601756453514099,,,,,,
798,1595,1595,1595,0.752971589565277,0.752971589565277,0.752971589565277,,,,,,
799,1597,1597,1597,0.843778073787689,0.843778073787689,0.843778073787689,,,,,,
800,1599,1599,1599,0.971554517745972,0.971554517745972,0.971554517745972,,,,,,
801,1601,1601,1601,0.824406802654266,0.824406802654266,0.824406802654266,,,,,,
802,1603,1603,1603,0.649324238300324,0.649324238300324,0.649324238300324,,,,,,
803,1605,1605,1605,0.767669558525085,0.767669558525085,0.767669558525085,,,,,,
804,1607,1607,1607,0.723983526229858,0.723983526229858,0.723983526229858,,,,,,
805,1609,1609,1609,0.773576498031616,0.773576498031616,0.773576498031616,,,,,,
806,1611,1611,1611,0.755393803119659,0.755393803119659,0.755393803119659,,,,,,
807,1613,1613,1613,0.867515206336975,0.867515206336975,0.867515206336975,,,,,,
808,1615,1615,1615,0.891557991504669,0.891557991504669,0.891557991504669,,,,,,
809,1617,1617,1617,0.789708554744721,0.789708554744721,0.789708554744721,,,,,,
810,1619,1619,1619,0.835841715335846,0.835841715335846,0.835841715335846,,,,,,
811,1621,1621,1621,0.773419439792633,0.773419439792633,0.773419439792633,,,,,,
812,1623,1623,1623,0.805141091346741,0.805141091346741,0.805141091346741,,,,,,
813,1625,1625,1625,0.802419662475586,0.802419662475586,0.802419662475586,,,,,,
814,1627,1627,1627,0.769303977489471,0.769303977489471,0.769303977489471,,,,,,
815,1629,1629,1629,0.637307226657867,0.637307226657867,0.637307226657867,,,,,,
816,1631,1631,1631,0.629144906997681,0.629144906997681,0.629144906997681,,,,,,
817,1633,1633,1633,0.590466141700745,0.590466141700745,0.590466141700745,,,,,,
818,1635,1635,1635,0.595562040805817,0.595562040805817,0.595562040805817,,,,,,
819,1637,1637,1637,0.688060641288757,0.688060641288757,0.688060641288757,,,,,,
820,1639,1639,1639,0.618159294128418,0.618159294128418,0.618159294128418,,,,,,
821,1641,1641,1641,0.675044894218445,0.675044894218445,0.675044894218445,,,,,,
822,1643,1643,1643,0.665028154850006,0.665028154850006,0.665028154850006,,,,,,
823,1645,1645,1645,0.673657357692719,0.673657357692719,0.673657357692719,,,,,,
824,1647,1647,1647,0.756950676441193,0.756950676441193,0.756950676441193,,,,,,
825,1649,1649,1649,0.780292510986328,0.780292510986328,0.780292510986328,,,,,,
826,1651,1651,1651,0.74410617351532,0.74410617351532,0.74410617351532,,,,,,
827,1653,1653,1653,0.704371452331543,0.704371452331543,0.704371452331543,,,,,,
828,1655,1655,1655,0.681548237800598,0.681548237800598,0.681548237800598,,,,,,
829,1657,1657,1657,0.861724555492401,0.861724555492401,0.861724555492401,,,,,,
830,1659,1659,1659,0.779185950756073,0.779185950756073,0.779185950756073,,,,,,
831,1661,1661,1661,0.730964839458466,0.730964839458466,0.730964839458466,,,,,,
832,1663,1663,1663,0.766414403915405,0.766414403915405,0.766414403915405,,,,,,
833,1665,1665,1665,0.72995799779892,0.72995799779892,0.72995799779892,,,,,,
834,1667,1667,1667,0.661797821521759,0.661797821521759,0.661797821521759,,,,,,
835,1669,1669,1669,0.714934408664703,0.714934408664703,0.714934408664703,,,,,,
836,1671,1671,1671,0.640185415744782,0.640185415744782,0.640185415744782,,,,,,
837,1673,1673,1673,0.695166170597076,0.695166170597076,0.695166170597076,,,,,,
838,1675,1675,1675,0.740805566310883,0.740805566310883,0.740805566310883,,,,,,
839,1677,1677,1677,0.733285069465637,0.733285069465637,0.733285069465637,,,,,,
840,1679,1679,1679,0.659579217433929,0.659579217433929,0.659579217433929,,,,,,
841,1681,1681,1681,0.658718883991242,0.658718883991242,0.658718883991242,,,,,,
842,1683,1683,1683,0.721652805805206,0.721652805805206,0.721652805805206,,,,,,
843,1685,1685,1685,0.820863127708435,0.820863127708435,0.820863127708435,,,,,,
844,1687,1687,1687,0.881800770759583,0.881800770759583,0.881800770759583,,,,,,
845,1689,1689,1689,0.685307443141937,0.685307443141937,0.685307443141937,,,,,,
846,1691,1691,1691,0.733793497085571,0.733793497085571,0.733793497085571,,,,,,
847,1693,1693,1693,0.628836214542389,0.628836214542389,0.628836214542389,,,,,,
848,1695,1695,1695,0.648435711860657,0.648435711860657,0.648435711860657,,,,,,
849,1697,1697,1697,0.605354070663452,0.605354070663452,0.605354070663452,,,,,,
850,1699,1699,1699,0.641333401203156,0.641333401203156,0.641333401203156,,,,,,
851,1701,1701,1701,0.711043179035187,0.711043179035187,0.711043179035187,,,,,,
852,1703,1703,1703,0.777671754360199,0.777671754360199,0.777671754360199,,,,,,
853,1705,1705,1705,0.778919696807861,0.778919696807861,0.778919696807861,,,,,,
854,1707,1707,1707,0.809959232807159,0.809959232807159,0.809959232807159,,,,,,
855,1709,1709,1709,0.676007091999054,0.676007091999054,0.676007091999054,,,,,,
856,1711,1711,1711,0.666747510433197,0.666747510433197,0.666747510433197,,,,,,
857,1713,1713,1713,0.600745975971222,0.600745975971222,0.600745975971222,,,,,,
858,1715,1715,1715,0.677143454551697,0.677143454551697,0.677143454551697,,,,,,
859,1717,1717,1717,0.729412913322449,0.729412913322449,0.729412913322449,,,,,,
860,1719,1719,1719,0.795140206813812,0.795140206813812,0.795140206813812,,,,,,
861,1721,1721,1721,0.787388026714325,0.787388026714325,0.787388026714325,,,,,,
862,1723,1723,1723,0.633830070495606,0.633830070495606,0.633830070495606,,,,,,
863,1725,1725,1725,0.577887117862701,0.577887117862701,0.577887117862701,,,,,,
864,1727,1727,1727,0.616955637931824,0.616955637931824,0.616955637931824,,,,,,
865,1729,1729,1729,0.672654032707214,0.672654032707214,0.672654032707214,,,,,,
866,1731,1731,1731,0.776097476482391,0.776097476482391,0.776097476482391,,,,,,
867,1733,1733,1733,0.664003968238831,0.664003968238831,0.664003968238831,,,,,,
868,1735,1735,1735,0.61396998167038,0.61396998167038,0.61396998167038,,,,,,
869,1737,1737,1737,0.769333839416504,0.769333839416504,0.769333839416504,,,,,,
870,1739,1739,1739,0.651714026927948,0.651714026927948,0.651714026927948,,,,,,
871,1741,1741,1741,0.736081838607788,0.736081838607788,0.736081838607788,,,,,,
872,1743,1743,1743,0.683413803577423,0.683413803577423,0.683413803577423,,,,,,
873,1745,1745,1745,0.667448818683624,0.667448818683624,0.667448818683624,,,,,,
874,1747,1747,1747,0.735775291919708,0.735775291919708,0.735775291919708,,,,,,
875,1749,1749,1749,0.636166393756867,0.636166393756867,0.636166393756867,,,,,,
876,1751,1751,1751,0.655017197132111,0.655017197132111,0.655017197132111,,,,,,
877,1753,1753,1753,0.64308500289917,0.64308500289917,0.64308500289917,,,,,,
878,1755,1755,1755,0.706679701805115,0.706679701805115,0.706679701805115,,,,,,
879,1757,1757,1757,0.749356865882874,0.749356865882874,0.749356865882874,,,,,,
880,1759,1759,1759,0.781248152256012,0.781248152256012,0.781248152256012,,,,,,
881,1761,1761,1761,0.825466990470886,0.825466990470886,0.825466990470886,,,,,,
882,1763,1763,1763,0.837341010570526,0.837341010570526,0.837341010570526,,,,,,
883,1765,1765,1765,0.831450164318085,0.831450164318085,0.831450164318085,,,,,,
884,1767,1767,1767,0.753032803535461,0.753032803535461,0.753032803535461,,,,,,
885,1769,1769,1769,0.72152715921402,0.72152715921402,0.72152715921402,,,,,,
886,1771,1771,1771,0.715104222297669,0.715104222297669,0.715104222297669,,,,,,
887,1773,1773,1773,0.681776285171509,0.681776285171509,0.681776285171509,,,,,,
888,1775,1775,1775,0.724039912223816,0.724039912223816,0.724039912223816,,,,,,
889,1777,1777,1777,0.687672555446625,0.687672555446625,0.687672555446625,,,,,,
890,1779,1779,1779,0.822721421718597,0.822721421718597,0.822721421718597,,,,,,
891,1781,1781,1781,0.868561625480652,0.868561625480652,0.868561625480652,,,,,,
892,1783,1783,1783,0.683848321437836,0.683848321437836,0.683848321437836,,,,,,
893,1785,1785,1785,0.680021524429321,0.680021524429321,0.680021524429321,,,,,,
894,1787,1787,1787,0.802568078041077,0.802568078041077,0.802568078041077,,,,,,
895,1789,1789,1789,0.801546812057495,0.801546812057495,0.801546812057495,,,,,,
896,1791,1791,1791,0.7215815782547,0.7215815782547,0.7215815782547,,,,,,
897,1793,1793,1793,0.706336617469788,0.706336617469788,0.706336617469788,,,,,,
898,1795,1795,1795,0.755532145500183,0.755532145500183,0.755532145500183,,,,,,
899,1797,1797,1797,0.760646462440491,0.760646462440491,0.760646462440491,,,,,,
900,1799,1799,1799,0.849634885787964,0.849634885787964,0.849634885787964,,,,,,
901,1801,1801,1801,0.852555871009827,0.852555871009827,0.852555871009827,,,,,,
902,1803,1803,1803,0.663708031177521,0.663708031177521,0.663708031177521,,,,,,
903,1805,1805,1805,0.656129539012909,0.656129539012909,0.656129539012909,,,,,,
904,1807,1807,1807,0.760656297206879,0.760656297206879,0.760656297206879,,,,,,
905,1809,1809,1809,0.777100086212158,0.777100086212158,0.777100086212158,,,,,,
906,1811,1811,1811,0.752070546150208,0.752070546150208,0.752070546150208,,,,,,
907,1813,1813,1813,0.752115309238434,0.752115309238434,0.752115309238434,,,,,,
908,1815,1815,1815,0.777041792869568,0.777041792869568,0.777041792869568,,,,,,
909,1817,1817,1817,0.768908560276032,0.768908560276032,0.768908560276032,,,,,,
910,1819,1819,1819,0.7646244764328,0.7646244764328,0.7646244764328,,,,,,
911,1821,1821,1821,0.741579711437225,0.741579711437225,0.741579711437225,,,,,,
912,1823,1823,1823,0.755355954170227,0.755355954170227,0.755355954170227,,,,,,
913,1825,1825,1825,0.754982590675354,0.754982590675354,0.754982590675354,,,,,,
914,1827,1827,1827,0.671986222267151,0.671986222267151,0.671986222267151,,,,,,
915,1829,1829,1829,0.653466045856476,0.653466045856476,0.653466045856476,,,,,,
916,1831,1831,1831,0.641733646392822,0.641733646392822,0.641733646392822,,,,,,
917,1833,1833,1833,0.620129108428955,0.620129108428955,0.620129108428955,,,,,,
918,1835,1835,1835,0.573639571666718,0.573639571666718,0.573639571666718,,,,,,
919,1837,1837,1837,0.664539337158203,0.664539337158203,0.664539337158203,,,,,,
920,1839,1839,1839,0.827755212783814,0.827755212783814,0.827755212783814,,,,,,
921,1841,1841,1841,0.822994410991669,0.822994410991669,0.822994410991669,,,,,,
922,1843,1843,1843,0.829123854637146,0.829123854637146,0.829123854637146,,,,,,
923,1845,1845,1845,0.62020742893219,0.62020742893219,0.62020742893219,,,,,,
924,1847,1847,1847,0.784167289733887,0.784167289733887,0.784167289733887,,,,,,
925,1849,1849,1849,0.781618893146515,0.781618893146515,0.781618893146515,,,,,,
926,1851,1851,1851,0.726309776306152,0.726309776306152,0.726309776306152,,,,,,
927,1853,1853,1853,0.728012561798096,0.728012561798096,0.728012561798096,,,,,,
928,1855,1855,1855,0.734525561332703,0.734525561332703,0.734525561332703,,,,,,
929,1857,1857,1857,0.676863014698029,0.676863014698029,0.676863014698029,,,,,,
930,1859,1859,1859,0.666233479976654,0.666233479976654,0.666233479976654,,,,,,
931,1861,1861,1861,0.661551654338837,0.661551654338837,0.661551654338837,,,,,,
932,1863,1863,1863,0.834576904773712,0.834576904773712,0.834576904773712,,,,,,
933,1865,1865,1865,0.735283434391022,0.735283434391022,0.735283434391022,,,,,,
934,1867,1867,1867,0.723423421382904,0.723423421382904,0.723423421382904,,,,,,
935,1869,1869,1869,0.700159668922424,0.700159668922424,0.700159668922424,,,,,,
936,1871,1871,1871,0.713646054267883,0.713646054267883,0.713646054267883,,,,,,
937,1873,1873,1873,0.70379364490509,0.70379364490509,0.70379364490509,,,,,,
938,1875,1875,1875,0.638576745986939,0.638576745986939,0.638576745986939,,,,,,
939,1877,1877,1877,0.633584320545197,0.633584320545197,0.633584320545197,,,,,,
940,1879,1879,1879,0.63566929101944,0.63566929101944,0.63566929101944,,,,,,
941,1881,1881,1881,0.641700327396393,0.641700327396393,0.641700327396393,,,,,,
942,1883,1883,1883,0.682985842227936,0.682985842227936,0.682985842227936,,,,,,
943,1885,1885,1885,0.62329638004303,0.62329638004303,0.62329638004303,,,,,,
944,1887,1887,1887,0.70067024230957,0.70067024230957,0.70067024230957,,,,,,
945,1889,1889,1889,0.750606000423431,0.750606000423431,0.750606000423431,,,,,,
946,1891,1891,1891,0.707555949687958,0.707555949687958,0.707555949687958,,,,,,
947,1893,1893,1893,0.820878565311432,0.820878565311432,0.820878565311432,,,,,,
948,1895,1895,1895,0.728386580944061,0.728386580944061,0.728386580944061,,,,,,
949,1897,1897,1897,0.74196457862854,0.74196457862854,0.74196457862854,,,,,,
950,1899,1899,1899,0.852314949035645,0.852314949035645,0.852314949035645,,,,,,
951,1901,1901,1901,0.731281340122223,0.731281340122223,0.731281340122223,,,,,,
952,1903,1903,1903,0.667876422405243,0.667876422405243,0.667876422405243,,,,,,
953,1905,1905,1905,0.701808631420136,0.701808631420136,0.701808631420136,,,,,,
954,1907,1907,1907,0.693209648132324,0.693209648132324,0.693209648132324,,,,,,
955,1909,1909,1909,0.591428101062775,0.591428101062775,0.591428101062775,,,,,,
956,1911,1911,1911,0.592923283576965,0.592923283576965,0.592923283576965,,,,,,
957,1913,1913,1913,0.680907726287842,0.680907726287842,0.680907726287842,,,,,,
958,1915,1915,1915,0.728556096553803,0.728556096553803,0.728556096553803,,,,,,
959,1917,1917,1917,0.860879242420197,0.860879242420197,0.860879242420197,,,,,,
960,1919,1919,1919,0.696044981479645,0.696044981479645,0.696044981479645,,,,,,
961,1921,1921,1921,0.668799102306366,0.668799102306366,0.668799102306366,,,,,,
962,1923,1923,1923,0.767789959907532,0.767789959907532,0.767789959907532,,,,,,
963,1925,1925,1925,0.756827414035797,0.756827414035797,0.756827414035797,,,,,,
964,1927,1927,1927,0.751590013504028,0.751590013504028,0.751590013504028,,,,,,
965,1929,1929,1929,0.772324979305267,0.772324979305267,0.772324979305267,,,,,,
966,1931,1931,1931,0.643234550952911,0.643234550952911,0.643234550952911,,,,,,
967,1933,1933,1933,0.65892106294632,0.65892106294632,0.65892106294632,,,,,,
968,1935,1935,1935,0.70631343126297,0.70631343126297,0.70631343126297,,,,,,
969,1937,1937,1937,0.773113548755646,0.773113548755646,0.773113548755646,,,,,,
970,1939,1939,1939,0.714319586753845,0.714319586753845,0.714319586753845,,,,,,
971,1941,1941,1941,0.716644287109375,0.716644287109375,0.716644287109375,,,,,,
972,1943,1943,1943,0.727918684482575,0.727918684482575,0.727918684482575,,,,,,
973,1945,1945,1945,0.763381063938141,0.763381063938141,0.763381063938141,,,,,,
974,1947,1947,1947,0.842772960662842,0.842772960662842,0.842772960662842,,,,,,
975,1949,1949,1949,0.848267734050751,0.848267734050751,0.848267734050751,,,,,,
976,1951,1951,1951,0.732544839382172,0.732544839382172,0.732544839382172,,,,,,
977,1953,1953,1953,0.697600722312927,0.697600722312927,0.697600722312927,,,,,,
978,1955,1955,1955,0.712448298931122,0.712448298931122,0.712448298931122,,,,,,
979,1957,1957,1957,0.752294421195984,0.752294421195984,0.752294421195984,,,,,,
980,1959,1959,1959,0.827964961528778,0.827964961528778,0.827964961528778,,,,,,
981,1961,1961,1961,0.698665320873261,0.698665320873261,0.698665320873261,,,,,,
982,1963,1963,1963,0.670382857322693,0.670382857322693,0.670382857322693,,,,,,
983,1965,1965,1965,0.708279669284821,0.708279669284821,0.708279669284821,,,,,,
984,1967,1967,1967,0.710746347904205,0.710746347904205,0.710746347904205,,,,,,
985,1969,1969,1969,0.77624922990799,0.77624922990799,0.77624922990799,,,,,,
986,1971,1971,1971,0.785502851009369,0.785502851009369,0.785502851009369,,,,,,
987,1973,1973,1973,0.639760196208954,0.639760196208954,0.639760196208954,,,,,,
988,1975,1975,1975,0.688475370407105,0.688475370407105,0.688475370407105,,,,,,
989,1977,1977,1977,0.718481540679932,0.718481540679932,0.718481540679932,,,,,,
990,1979,1979,1979,0.697602927684784,0.697602927684784,0.697602927684784,,,,,,
991,1981,1981,1981,0.676107943058014,0.676107943058014,0.676107943058014,,,,,,
992,1983,1983,1983,0.58598393201828,0.58598393201828,0.58598393201828,,,,,,
993,1985,1985,1985,0.633758842945099,0.633758842945099,0.633758842945099,,,,,,
994,1987,1987,1987,0.719767034053803,0.719767034053803,0.719767034053803,,,,,,
995,1989,1989,1989,0.687368869781494,0.687368869781494,0.687368869781494,,,,,,
996,1991,1991,1991,0.669996857643127,0.669996857643127,0.669996857643127,,,,,,
997,1993,1993,1993,0.858111500740051,0.858111500740051,0.858111500740051,,,,,,
998,1995,1995,1995,0.879422783851624,0.879422783851624,0.879422783851624,,,,,,
999,1997,1997,1997,0.77694433927536,0.77694433927536,0.77694433927536,,,,,,
1000,1999,1999,1999,0.751284837722778,0.751284837722778,0.751284837722778,,,,,,
1001,2001,2001,2001,0.703058660030365,0.703058660030365,0.703058660030365,,,,,,
1002,2003,2003,2003,0.791196763515472,0.791196763515472,0.791196763515472,,,,,,
1003,2005,2005,2005,0.722618639469147,0.722618639469147,0.722618639469147,,,,,,
1004,2007,2007,2007,0.703843653202057,0.703843653202057,0.703843653202057,,,,,,
1005,2009,2009,2009,0.716976284980774,0.716976284980774,0.716976284980774,,,,,,
1006,2011,2011,2011,0.693558573722839,0.693558573722839,0.693558573722839,,,,,,
1007,2013,2013,2013,0.656105160713196,0.656105160713196,0.656105160713196,,,,,,
1008,2015,2015,2015,0.618264138698578,0.618264138698578,0.618264138698578,,,,,,
1009,2017,2017,2017,0.595387160778046,0.595387160778046,0.595387160778046,,,,,,
1010,2019,2019,2019,0.64535403251648,0.64535403251648,0.64535403251648,,,,,,
1011,2021,2021,2021,0.6971675157547,0.6971675157547,0.6971675157547,,,,,,
1012,2023,2023,2023,0.787611186504364,0.787611186504364,0.787611186504364,,,,,,
1013,2025,2025,2025,0.701889216899872,0.701889216899872,0.701889216899872,,,,,,
1014,2027,2027,2027,0.630700647830963,0.630700647830963,0.630700647830963,,,,,,
1015,2029,2029,2029,0.653366982936859,0.653366982936859,0.653366982936859,,,,,,
1016,2031,2031,2031,0.640057921409607,0.640057921409607,0.640057921409607,,,,,,
1017,2033,2033,2033,0.685852885246277,0.685852885246277,0.685852885246277,,,,,,
1018,2035,2035,2035,0.663985192775726,0.663985192775726,0.663985192775726,,,,,,
1019,2037,2037,2037,0.689673542976379,0.689673542976379,0.689673542976379,,,,,,
1020,2039,2039,2039,0.744972288608551,0.744972288608551,0.744972288608551,,,,,,
1021,2041,2041,2041,0.829814493656158,0.829814493656158,0.829814493656158,,,,,,
1022,2043,2043,2043,0.736153066158295,0.736153066158295,0.736153066158295,,,,,,
1023,2045,2045,2045,0.745188713073731,0.745188713073731,0.745188713073731,,,,,,
1024,2047,2047,2047,0.651919066905975,0.651919066905975,0.651919066905975,,,,,,
1025,2049,2049,2049,0.674151360988617,0.674151360988617,0.674151360988617,,,,,,
1026,2051,2051,2051,0.718111991882324,0.718111991882324,0.718111991882324,,,,,,
1027,2053,2053,2053,0.71330201625824,0.71330201625824,0.71330201625824,,,,,,
1028,2055,2055,2055,0.711226582527161,0.711226582527161,0.711226582527161,,,,,,
1029,2057,2057,2057,0.76876175403595,0.76876175403595,0.76876175403595,,,,,,
1030,2059,2059,2059,0.720187723636627,0.720187723636627,0.720187723636627,,,,,,
1031,2061,2061,2061,0.703515589237213,0.703515589237213,0.703515589237213,,,,,,
1032,2063,2063,2063,0.751678466796875,0.751678466796875,0.751678466796875,,,,,,
1033,2065,2065,2065,0.697605729103088,0.697605729103088,0.697605729103088,,,,,,
1034,2067,2067,2067,0.779751181602478,0.779751181602478,0.779751181602478,,,,,,
1035,2069,2069,2069,0.719744503498077,0.719744503498077,0.719744503498077,,,,,,
1036,2071,2071,2071,0.656973242759705,0.656973242759705,0.656973242759705,,,,,,
1037,2073,2073,2073,0.699719071388245,0.699719071388245,0.699719071388245,,,,,,
1038,2075,2075,2075,0.699763774871826,0.699763774871826,0.699763774871826,,,,,,
1039,2077,2077,2077,0.781363606452942,0.781363606452942,0.781363606452942,,,,,,
1040,2079,2079,2079,0.773123800754547,0.773123800754547,0.773123800754547,,,,,,
1041,2081,2081,2081,0.693846523761749,0.693846523761749,0.693846523761749,,,,,,
1042,2083,2083,2083,0.794872581958771,0.794872581958771,0.794872581958771,,,,,,
1043,2085,2085,2085,0.747902452945709,0.747902452945709,0.747902452945709,,,,,,
1044,2087,2087,2087,0.61911416053772,0.61911416053772,0.61911416053772,,,,,,
