"optimizer_step","recur1b-mig-234 - _step","recur1b-mig-234 - _step__MIN","recur1b-mig-234 - _step__MAX","recur1b-mig-234 - global_grad_norm","recur1b-mig-234 - global_grad_norm__MIN","recur1b-mig-234 - global_grad_norm__MAX"
"2139","1417","1417","1417","0.49591943621635437","0.49591943621635437","0.49591943621635437"
"2140","1419","1419","1419","0.4523506462574005","0.4523506462574005","0.4523506462574005"
"2141","1421","1421","1421","0.5169978737831116","0.5169978737831116","0.5169978737831116"
"2142","1423","1423","1423","0.562206506729126","0.562206506729126","0.562206506729126"
"2143","1425","1425","1425","0.5028553009033203","0.5028553009033203","0.5028553009033203"
"2144","1427","1427","1427","0.49820953607559204","0.49820953607559204","0.49820953607559204"
"2145","1429","1429","1429","0.5011247992515564","0.5011247992515564","0.5011247992515564"
"2146","1431","1431","1431","0.4893476963043213","0.4893476963043213","0.4893476963043213"
"2147","1433","1433","1433","0.5042200684547424","0.5042200684547424","0.5042200684547424"
"2148","1435","1435","1435","0.4621143937110901","0.4621143937110901","0.4621143937110901"
"2149","1437","1437","1437","0.42745867371559143","0.42745867371559143","0.42745867371559143"
"2150","1439","1439","1439","0.44544506072998047","0.44544506072998047","0.44544506072998047"
"2151","1441","1441","1441","0.504507839679718","0.504507839679718","0.504507839679718"
"2152","1443","1443","1443","0.5237895846366882","0.5237895846366882","0.5237895846366882"
"2153","1445","1445","1445","0.5016290545463562","0.5016290545463562","0.5016290545463562"
"2154","1447","1447","1447","0.49281036853790283","0.49281036853790283","0.49281036853790283"
"2155","1449","1449","1449","0.4674396514892578","0.4674396514892578","0.4674396514892578"
"2156","1451","1451","1451","0.4858885109424591","0.4858885109424591","0.4858885109424591"
"2157","1453","1453","1453","0.4659808576107025","0.4659808576107025","0.4659808576107025"
"2158","1455","1455","1455","0.4376586079597473","0.4376586079597473","0.4376586079597473"
"2159","1457","1457","1457","0.4580209255218506","0.4580209255218506","0.4580209255218506"
"2160","1459","1459","1459","0.46727168560028076","0.46727168560028076","0.46727168560028076"
"2161","1461","1461","1461","0.4651198983192444","0.4651198983192444","0.4651198983192444"
"2162","1463","1463","1463","0.49819451570510864","0.49819451570510864","0.49819451570510864"
"2163","1465","1465","1465","0.5036655068397522","0.5036655068397522","0.5036655068397522"
"2164","1467","1467","1467","0.43623489141464233","0.43623489141464233","0.43623489141464233"
"2165","1469","1469","1469","0.4827079176902771","0.4827079176902771","0.4827079176902771"
"2166","1471","1471","1471","0.4666508138179779","0.4666508138179779","0.4666508138179779"
"2167","1473","1473","1473","0.5765605568885803","0.5765605568885803","0.5765605568885803"
"2168","1475","1475","1475","0.5804438591003418","0.5804438591003418","0.5804438591003418"
"2169","1477","1477","1477","0.5317498445510864","0.5317498445510864","0.5317498445510864"
"2170","1479","1479","1479","0.5028852820396423","0.5028852820396423","0.5028852820396423"
"2171","1481","1481","1481","0.5380254983901978","0.5380254983901978","0.5380254983901978"
"2172","1483","1483","1483","0.5074295401573181","0.5074295401573181","0.5074295401573181"
"2173","1485","1485","1485","0.4752378463745117","0.4752378463745117","0.4752378463745117"
"2174","1487","1487","1487","0.5414421558380127","0.5414421558380127","0.5414421558380127"
"2175","1489","1489","1489","0.5335989594459534","0.5335989594459534","0.5335989594459534"
"2176","1491","1491","1491","0.45825129747390747","0.45825129747390747","0.45825129747390747"
"2177","1493","1493","1493","0.46811643242836","0.46811643242836","0.46811643242836"
"2178","1495","1495","1495","0.49697357416152954","0.49697357416152954","0.49697357416152954"
"2179","1497","1497","1497","0.498689204454422","0.498689204454422","0.498689204454422"
"2180","1499","1499","1499","0.45583149790763855","0.45583149790763855","0.45583149790763855"
"2181","1501","1501","1501","0.45569005608558655","0.45569005608558655","0.45569005608558655"
"2182","1503","1503","1503","0.4451855421066284","0.4451855421066284","0.4451855421066284"
"2183","1505","1505","1505","0.4863694906234741","0.4863694906234741","0.4863694906234741"
"2184","1507","1507","1507","0.42973968386650085","0.42973968386650085","0.42973968386650085"
"2185","1509","1509","1509","0.45173999667167664","0.45173999667167664","0.45173999667167664"
"2186","1511","1511","1511","0.4272589087486267","0.4272589087486267","0.4272589087486267"
"2187","1513","1513","1513","0.41802045702934265","0.41802045702934265","0.41802045702934265"
"2188","1515","1515","1515","0.49390992522239685","0.49390992522239685","0.49390992522239685"
"2189","1517","1517","1517","0.46782246232032776","0.46782246232032776","0.46782246232032776"
"2190","1519","1519","1519","0.4695691764354706","0.4695691764354706","0.4695691764354706"
"2191","1521","1521","1521","0.45875030755996704","0.45875030755996704","0.45875030755996704"
"2192","1523","1523","1523","0.44458311796188354","0.44458311796188354","0.44458311796188354"
"2193","1525","1525","1525","0.4212944209575653","0.4212944209575653","0.4212944209575653"
"2194","1527","1527","1527","0.42394500970840454","0.42394500970840454","0.42394500970840454"
"2195","1529","1529","1529","0.4188472330570221","0.4188472330570221","0.4188472330570221"
"2196","1531","1531","1531","0.42410314083099365","0.42410314083099365","0.42410314083099365"
"2197","1533","1533","1533","0.4095020592212677","0.4095020592212677","0.4095020592212677"
"2198","1535","1535","1535","0.44156184792518616","0.44156184792518616","0.44156184792518616"
"2199","1537","1537","1537","0.40869981050491333","0.40869981050491333","0.40869981050491333"
"2200","1539","1539","1539","0.4448339641094208","0.4448339641094208","0.4448339641094208"
"2201","1541","1541","1541","0.528689980506897","0.528689980506897","0.528689980506897"
"2202","1543","1543","1543","0.5791971683502197","0.5791971683502197","0.5791971683502197"
"2203","1545","1545","1545","0.5259271860122681","0.5259271860122681","0.5259271860122681"
"2204","1547","1547","1547","0.4728470742702484","0.4728470742702484","0.4728470742702484"
"2205","1549","1549","1549","0.5418043732643127","0.5418043732643127","0.5418043732643127"
"2206","1551","1551","1551","0.6566442251205444","0.6566442251205444","0.6566442251205444"
"2207","1553","1553","1553","0.48895063996315","0.48895063996315","0.48895063996315"
"2208","1555","1555","1555","0.5547869801521301","0.5547869801521301","0.5547869801521301"
"2209","1557","1557","1557","0.5380222201347351","0.5380222201347351","0.5380222201347351"
"2210","1559","1559","1559","0.4891265034675598","0.4891265034675598","0.4891265034675598"
"2211","1561","1561","1561","0.5477768182754517","0.5477768182754517","0.5477768182754517"
"2212","1563","1563","1563","0.4604209363460541","0.4604209363460541","0.4604209363460541"
"2213","1565","1565","1565","0.5069472193717957","0.5069472193717957","0.5069472193717957"
"2214","1567","1567","1567","0.49027785658836365","0.49027785658836365","0.49027785658836365"
"2215","1569","1569","1569","0.4837375581264496","0.4837375581264496","0.4837375581264496"
"2216","1571","1571","1571","0.5173114538192749","0.5173114538192749","0.5173114538192749"
"2217","1573","1573","1573","0.4441947340965271","0.4441947340965271","0.4441947340965271"
"2218","1575","1575","1575","0.48997747898101807","0.48997747898101807","0.48997747898101807"
"2219","1577","1577","1577","0.4912398159503937","0.4912398159503937","0.4912398159503937"
"2220","1579","1579","1579","0.46396544575691223","0.46396544575691223","0.46396544575691223"
"2221","1581","1581","1581","0.47220396995544434","0.47220396995544434","0.47220396995544434"
"2222","1583","1583","1583","0.5265220403671265","0.5265220403671265","0.5265220403671265"
"2223","1585","1585","1585","0.5291048288345337","0.5291048288345337","0.5291048288345337"
"2224","1587","1587","1587","0.5068904757499695","0.5068904757499695","0.5068904757499695"
"2225","1589","1589","1589","0.44673043489456177","0.44673043489456177","0.44673043489456177"
"2226","1591","1591","1591","0.5701234340667725","0.5701234340667725","0.5701234340667725"
"2227","1593","1593","1593","0.517002522945404","0.517002522945404","0.517002522945404"
"2228","1595","1595","1595","0.558316707611084","0.558316707611084","0.558316707611084"
"2229","1597","1597","1597","0.5281623005867004","0.5281623005867004","0.5281623005867004"
"2230","1599","1599","1599","0.5771796107292175","0.5771796107292175","0.5771796107292175"
"2231","1601","1601","1601","0.6206218004226685","0.6206218004226685","0.6206218004226685"
"2232","1603","1603","1603","0.5207273960113525","0.5207273960113525","0.5207273960113525"
"2233","1605","1605","1605","0.5334031581878662","0.5334031581878662","0.5334031581878662"
"2234","1607","1607","1607","0.5461141467094421","0.5461141467094421","0.5461141467094421"
"2235","1609","1609","1609","0.5939908027648926","0.5939908027648926","0.5939908027648926"
"2236","1611","1611","1611","0.5692217350006104","0.5692217350006104","0.5692217350006104"
"2237","1613","1613","1613","0.704760730266571","0.704760730266571","0.704760730266571"
"2238","1615","1615","1615","0.5603071451187134","0.5603071451187134","0.5603071451187134"
"2239","1617","1617","1617","0.6566756367683411","0.6566756367683411","0.6566756367683411"
"2240","1619","1619","1619","0.5731530785560608","0.5731530785560608","0.5731530785560608"
"2241","1621","1621","1621","0.6876869797706604","0.6876869797706604","0.6876869797706604"
"2242","1623","1623","1623","0.5616410374641418","0.5616410374641418","0.5616410374641418"
"2243","1625","1625","1625","0.6347065567970276","0.6347065567970276","0.6347065567970276"
"2244","1627","1627","1627","0.635171115398407","0.635171115398407","0.635171115398407"
"2245","1629","1629","1629","0.6393298506736755","0.6393298506736755","0.6393298506736755"
"2246","1631","1631","1631","0.6511961221694946","0.6511961221694946","0.6511961221694946"
"2247","1633","1633","1633","0.6658947467803955","0.6658947467803955","0.6658947467803955"
"2248","1635","1635","1635","0.6218146085739136","0.6218146085739136","0.6218146085739136"
"2249","1637","1637","1637","0.6680585145950317","0.6680585145950317","0.6680585145950317"
"2250","1639","1639","1639","0.7036454677581787","0.7036454677581787","0.7036454677581787"
"2251","1641","1641","1641","0.5918685793876648","0.5918685793876648","0.5918685793876648"
"2252","1643","1643","1643","0.6974181532859802","0.6974181532859802","0.6974181532859802"
"2253","1645","1645","1645","0.6916112899780273","0.6916112899780273","0.6916112899780273"
"2254","1647","1647","1647","0.6913856863975525","0.6913856863975525","0.6913856863975525"
"2255","1649","1649","1649","0.6547206044197083","0.6547206044197083","0.6547206044197083"
"2256","1651","1651","1651","0.6904253363609314","0.6904253363609314","0.6904253363609314"
"2257","1653","1653","1653","0.66948002576828","0.66948002576828","0.66948002576828"
"2258","1655","1655","1655","0.6315594911575317","0.6315594911575317","0.6315594911575317"
"2259","1657","1657","1657","0.6595442891120911","0.6595442891120911","0.6595442891120911"
"2260","1659","1659","1659","0.6655550599098206","0.6655550599098206","0.6655550599098206"
"2261","1661","1661","1661","0.6530923843383789","0.6530923843383789","0.6530923843383789"
"2262","1663","1663","1663","0.6490007638931274","0.6490007638931274","0.6490007638931274"
"2263","1665","1665","1665","0.6777457594871521","0.6777457594871521","0.6777457594871521"
"2264","1667","1667","1667","0.7363784313201904","0.7363784313201904","0.7363784313201904"
"2265","1669","1669","1669","0.6956572532653809","0.6956572532653809","0.6956572532653809"
"2266","1671","1671","1671","0.6744281649589539","0.6744281649589539","0.6744281649589539"
"2267","1673","1673","1673","0.7272401452064514","0.7272401452064514","0.7272401452064514"
"2268","1675","1675","1675","0.6905511617660522","0.6905511617660522","0.6905511617660522"
"2269","1677","1677","1677","0.701210081577301","0.701210081577301","0.701210081577301"
"2270","1679","1679","1679","0.6850737929344177","0.6850737929344177","0.6850737929344177"
"2271","1681","1681","1681","0.691528856754303","0.691528856754303","0.691528856754303"
"2272","1683","1683","1683","0.6647382378578186","0.6647382378578186","0.6647382378578186"
"2273","1685","1685","1685","0.6947885155677795","0.6947885155677795","0.6947885155677795"
"2274","1687","1687","1687","0.690976619720459","0.690976619720459","0.690976619720459"
"2275","1689","1689","1689","0.6575112342834473","0.6575112342834473","0.6575112342834473"
"2276","1691","1691","1691","0.7090022563934326","0.7090022563934326","0.7090022563934326"
"2277","1693","1693","1693","0.6795150637626648","0.6795150637626648","0.6795150637626648"
"2278","1695","1695","1695","0.6875185966491699","0.6875185966491699","0.6875185966491699"
"2279","1697","1697","1697","0.7223758697509766","0.7223758697509766","0.7223758697509766"
"2280","1699","1699","1699","0.7621012330055237","0.7621012330055237","0.7621012330055237"
"2281","1701","1701","1701","0.7708149552345276","0.7708149552345276","0.7708149552345276"
"2282","1703","1703","1703","0.7091228365898132","0.7091228365898132","0.7091228365898132"
"2283","1705","1705","1705","0.7749343514442444","0.7749343514442444","0.7749343514442444"
"2284","1707","1707","1707","0.729688286781311","0.729688286781311","0.729688286781311"
"2285","1709","1709","1709","0.7871707677841187","0.7871707677841187","0.7871707677841187"
"2286","1711","1711","1711","0.7260395884513855","0.7260395884513855","0.7260395884513855"
"2287","1713","1713","1713","0.7818638682365417","0.7818638682365417","0.7818638682365417"
"2288","1715","1715","1715","0.7577084302902222","0.7577084302902222","0.7577084302902222"
"2289","1717","1717","1717","0.8237423300743103","0.8237423300743103","0.8237423300743103"
"2290","1719","1719","1719","0.7800793647766113","0.7800793647766113","0.7800793647766113"
"2291","1721","1721","1721","0.754267692565918","0.754267692565918","0.754267692565918"
"2292","1723","1723","1723","0.7742645144462585","0.7742645144462585","0.7742645144462585"
"2293","1725","1725","1725","0.7215755581855774","0.7215755581855774","0.7215755581855774"
"2294","1727","1727","1727","0.7448723912239075","0.7448723912239075","0.7448723912239075"
"2295","1729","1729","1729","0.7990716695785522","0.7990716695785522","0.7990716695785522"
"2296","1731","1731","1731","0.6981931924819946","0.6981931924819946","0.6981931924819946"
"2297","1733","1733","1733","0.7827507853507996","0.7827507853507996","0.7827507853507996"
"2298","1735","1735","1735","0.7499753832817078","0.7499753832817078","0.7499753832817078"
"2299","1737","1737","1737","0.6821829080581665","0.6821829080581665","0.6821829080581665"
"2300","1739","1739","1739","0.6897426247596741","0.6897426247596741","0.6897426247596741"
"2301","1741","1741","1741","0.6731637120246887","0.6731637120246887","0.6731637120246887"
"2302","1743","1743","1743","0.6781780123710632","0.6781780123710632","0.6781780123710632"
"2303","1745","1745","1745","0.7375196218490601","0.7375196218490601","0.7375196218490601"
"2304","1747","1747","1747","0.7098681330680847","0.7098681330680847","0.7098681330680847"
"2305","1749","1749","1749","0.6657136082649231","0.6657136082649231","0.6657136082649231"
"2306","1751","1751","1751","0.7513484954833984","0.7513484954833984","0.7513484954833984"
"2307","1753","1753","1753","0.7374359369277954","0.7374359369277954","0.7374359369277954"
"2308","1755","1755","1755","0.6703909039497375","0.6703909039497375","0.6703909039497375"
"2309","1757","1757","1757","0.6969889998435974","0.6969889998435974","0.6969889998435974"
"2310","1759","1759","1759","0.642799437046051","0.642799437046051","0.642799437046051"
"2311","1761","1761","1761","0.6852676868438721","0.6852676868438721","0.6852676868438721"
"2312","1763","1763","1763","0.7062456011772156","0.7062456011772156","0.7062456011772156"
"2313","1765","1765","1765","0.6744093298912048","0.6744093298912048","0.6744093298912048"
"2314","1767","1767","1767","0.6903122067451477","0.6903122067451477","0.6903122067451477"
"2315","1769","1769","1769","0.7180726528167725","0.7180726528167725","0.7180726528167725"
"2316","1771","1771","1771","0.7139904499053955","0.7139904499053955","0.7139904499053955"
"2317","1773","1773","1773","0.7027103304862976","0.7027103304862976","0.7027103304862976"
"2318","1775","1775","1775","0.706653356552124","0.706653356552124","0.706653356552124"
"2319","1777","1777","1777","0.6688994765281677","0.6688994765281677","0.6688994765281677"
"2320","1779","1779","1779","0.6975128650665283","0.6975128650665283","0.6975128650665283"
"2321","1781","1781","1781","0.6480236053466797","0.6480236053466797","0.6480236053466797"
"2322","1783","1783","1783","0.6835159659385681","0.6835159659385681","0.6835159659385681"
"2323","1785","1785","1785","0.6704003810882568","0.6704003810882568","0.6704003810882568"
"2324","1787","1787","1787","0.6510590314865112","0.6510590314865112","0.6510590314865112"
"2325","1789","1789","1789","0.6714640259742737","0.6714640259742737","0.6714640259742737"
"2326","1791","1791","1791","0.6361569166183472","0.6361569166183472","0.6361569166183472"
"2327","1793","1793","1793","0.6435750126838684","0.6435750126838684","0.6435750126838684"
"2328","1795","1795","1795","0.6382668018341064","0.6382668018341064","0.6382668018341064"
"2329","1797","1797","1797","0.6669125556945801","0.6669125556945801","0.6669125556945801"
"2330","1799","1799","1799","0.630495011806488","0.630495011806488","0.630495011806488"
"2331","1801","1801","1801","0.6658955812454224","0.6658955812454224","0.6658955812454224"
"2332","1803","1803","1803","0.6546164751052856","0.6546164751052856","0.6546164751052856"
"2333","1805","1805","1805","0.6752204298973083","0.6752204298973083","0.6752204298973083"
"2334","1807","1807","1807","0.6935290098190308","0.6935290098190308","0.6935290098190308"
"2335","1809","1809","1809","0.6338882446289062","0.6338882446289062","0.6338882446289062"
"2336","1811","1811","1811","0.6257666945457458","0.6257666945457458","0.6257666945457458"
"2337","1813","1813","1813","0.6658535003662109","0.6658535003662109","0.6658535003662109"
"2338","1815","1815","1815","0.6448987722396851","0.6448987722396851","0.6448987722396851"
"2339","1817","1817","1817","0.6604577898979187","0.6604577898979187","0.6604577898979187"
"2340","1819","1819","1819","0.6487295627593994","0.6487295627593994","0.6487295627593994"
"2341","1821","1821","1821","0.6502442955970764","0.6502442955970764","0.6502442955970764"
"2342","1823","1823","1823","0.7020664811134338","0.7020664811134338","0.7020664811134338"
"2343","1825","1825","1825","0.6593987345695496","0.6593987345695496","0.6593987345695496"
"2344","1827","1827","1827","0.649623692035675","0.649623692035675","0.649623692035675"
"2345","1829","1829","1829","0.6431920528411865","0.6431920528411865","0.6431920528411865"
"2346","1831","1831","1831","0.7250422239303589","0.7250422239303589","0.7250422239303589"
"2347","1833","1833","1833","0.6755819916725159","0.6755819916725159","0.6755819916725159"
"2348","1835","1835","1835","0.673822283744812","0.673822283744812","0.673822283744812"
"2349","1837","1837","1837","0.620693027973175","0.620693027973175","0.620693027973175"
"2350","1839","1839","1839","0.6125203371047974","0.6125203371047974","0.6125203371047974"
"2351","1841","1841","1841","0.6320491433143616","0.6320491433143616","0.6320491433143616"
"2352","1843","1843","1843","0.6764083504676819","0.6764083504676819","0.6764083504676819"
"2353","1845","1845","1845","0.6485116481781006","0.6485116481781006","0.6485116481781006"
"2354","1847","1847","1847","0.622340202331543","0.622340202331543","0.622340202331543"
"2355","1849","1849","1849","0.6584331393241882","0.6584331393241882","0.6584331393241882"
"2356","1851","1851","1851","0.6187880635261536","0.6187880635261536","0.6187880635261536"
"2357","1853","1853","1853","0.6529408097267151","0.6529408097267151","0.6529408097267151"
"2358","1855","1855","1855","0.622281551361084","0.622281551361084","0.622281551361084"
"2359","1857","1857","1857","0.7186193466186523","0.7186193466186523","0.7186193466186523"
"2360","1859","1859","1859","0.6152114868164062","0.6152114868164062","0.6152114868164062"
