"optimizer_step","recur1b-mig-212 - _step","recur1b-mig-212 - _step__MIN","recur1b-mig-212 - _step__MAX","recur1b-mig-212 - word_embed_l2_param_norm","recur1b-mig-212 - word_embed_l2_param_norm__MIN","recur1b-mig-212 - word_embed_l2_param_norm__MAX"
"775","1549","1549","1549","143.54112243652344","143.54112243652344","143.54112243652344"
"776","1551","1551","1551","143.56118774414062","143.56118774414062","143.56118774414062"
"777","1553","1553","1553","143.5811767578125","143.5811767578125","143.5811767578125"
"778","1555","1555","1555","143.60023498535156","143.60023498535156","143.60023498535156"
"779","1557","1557","1557","143.6209259033203","143.6209259033203","143.6209259033203"
"780","1559","1559","1559","143.640380859375","143.640380859375","143.640380859375"
"781","1561","1561","1561","143.6602020263672","143.6602020263672","143.6602020263672"
"782","1563","1563","1563","143.67996215820312","143.67996215820312","143.67996215820312"
"783","1565","1565","1565","143.7006378173828","143.7006378173828","143.7006378173828"
"784","1567","1567","1567","143.72027587890625","143.72027587890625","143.72027587890625"
"785","1569","1569","1569","143.7405548095703","143.7405548095703","143.7405548095703"
"786","1571","1571","1571","143.7611541748047","143.7611541748047","143.7611541748047"
"787","1573","1573","1573","143.7814178466797","143.7814178466797","143.7814178466797"
"788","1575","1575","1575","143.8018798828125","143.8018798828125","143.8018798828125"
"789","1577","1577","1577","143.82179260253906","143.82179260253906","143.82179260253906"
"790","1579","1579","1579","143.8427276611328","143.8427276611328","143.8427276611328"
"791","1581","1581","1581","143.86279296875","143.86279296875","143.86279296875"
"792","1583","1583","1583","143.88357543945312","143.88357543945312","143.88357543945312"
"793","1585","1585","1585","143.9032440185547","143.9032440185547","143.9032440185547"
"794","1587","1587","1587","143.92401123046875","143.92401123046875","143.92401123046875"
"795","1589","1589","1589","143.94296264648438","143.94296264648438","143.94296264648438"
"796","1591","1591","1591","143.9638214111328","143.9638214111328","143.9638214111328"
"797","1593","1593","1593","143.9837188720703","143.9837188720703","143.9837188720703"
"798","1595","1595","1595","144.00279235839844","144.00279235839844","144.00279235839844"
"799","1597","1597","1597","144.0231475830078","144.0231475830078","144.0231475830078"
"800","1599","1599","1599","144.0429229736328","144.0429229736328","144.0429229736328"
"801","1601","1601","1601","144.06304931640625","144.06304931640625","144.06304931640625"
"802","1603","1603","1603","144.0821533203125","144.0821533203125","144.0821533203125"
"803","1605","1605","1605","144.10203552246094","144.10203552246094","144.10203552246094"
"804","1607","1607","1607","144.1219940185547","144.1219940185547","144.1219940185547"
"805","1609","1609","1609","144.14141845703125","144.14141845703125","144.14141845703125"
"806","1611","1611","1611","144.16064453125","144.16064453125","144.16064453125"
"807","1613","1613","1613","144.18080139160156","144.18080139160156","144.18080139160156"
"808","1615","1615","1615","144.2003173828125","144.2003173828125","144.2003173828125"
"809","1617","1617","1617","144.21963500976562","144.21963500976562","144.21963500976562"
"810","1619","1619","1619","144.2392120361328","144.2392120361328","144.2392120361328"
"811","1621","1621","1621","144.2589111328125","144.2589111328125","144.2589111328125"
"812","1623","1623","1623","144.27810668945312","144.27810668945312","144.27810668945312"
"813","1625","1625","1625","144.2981719970703","144.2981719970703","144.2981719970703"
"814","1627","1627","1627","144.3172607421875","144.3172607421875","144.3172607421875"
"815","1629","1629","1629","144.3367156982422","144.3367156982422","144.3367156982422"
"816","1631","1631","1631","144.3553466796875","144.3553466796875","144.3553466796875"
"817","1633","1633","1633","144.37387084960938","144.37387084960938","144.37387084960938"
"818","1635","1635","1635","144.39324951171875","144.39324951171875","144.39324951171875"
"819","1637","1637","1637","144.41204833984375","144.41204833984375","144.41204833984375"
"820","1639","1639","1639","144.4307098388672","144.4307098388672","144.4307098388672"
"821","1641","1641","1641","144.4493865966797","144.4493865966797","144.4493865966797"
"822","1643","1643","1643","144.46913146972656","144.46913146972656","144.46913146972656"
"823","1645","1645","1645","144.48709106445312","144.48709106445312","144.48709106445312"
"824","1647","1647","1647","144.5057373046875","144.5057373046875","144.5057373046875"
"825","1649","1649","1649","144.52377319335938","144.52377319335938","144.52377319335938"
"826","1651","1651","1651","144.54266357421875","144.54266357421875","144.54266357421875"
"827","1653","1653","1653","144.56146240234375","144.56146240234375","144.56146240234375"
"828","1655","1655","1655","144.57940673828125","144.57940673828125","144.57940673828125"
"829","1657","1657","1657","144.59803771972656","144.59803771972656","144.59803771972656"
"830","1659","1659","1659","144.6161651611328","144.6161651611328","144.6161651611328"
"831","1661","1661","1661","144.63433837890625","144.63433837890625","144.63433837890625"
"832","1663","1663","1663","144.65281677246094","144.65281677246094","144.65281677246094"
"833","1665","1665","1665","144.67111206054688","144.67111206054688","144.67111206054688"
"834","1667","1667","1667","144.6893310546875","144.6893310546875","144.6893310546875"
"835","1669","1669","1669","144.7075653076172","144.7075653076172","144.7075653076172"
"836","1671","1671","1671","144.7264862060547","144.7264862060547","144.7264862060547"
"837","1673","1673","1673","144.74391174316406","144.74391174316406","144.74391174316406"
"838","1675","1675","1675","144.7620849609375","144.7620849609375","144.7620849609375"
"839","1677","1677","1677","144.77877807617188","144.77877807617188","144.77877807617188"
"840","1679","1679","1679","144.79718017578125","144.79718017578125","144.79718017578125"
"841","1681","1681","1681","144.8154754638672","144.8154754638672","144.8154754638672"
"842","1683","1683","1683","144.83323669433594","144.83323669433594","144.83323669433594"
"843","1685","1685","1685","144.8518524169922","144.8518524169922","144.8518524169922"
"844","1687","1687","1687","144.86898803710938","144.86898803710938","144.86898803710938"
"845","1689","1689","1689","144.887451171875","144.887451171875","144.887451171875"
"846","1691","1691","1691","144.90525817871094","144.90525817871094","144.90525817871094"
"847","1693","1693","1693","144.92320251464844","144.92320251464844","144.92320251464844"
"848","1695","1695","1695","144.94061279296875","144.94061279296875","144.94061279296875"
"849","1697","1697","1697","144.95851135253906","144.95851135253906","144.95851135253906"
"850","1699","1699","1699","144.9765167236328","144.9765167236328","144.9765167236328"
"851","1701","1701","1701","144.99383544921875","144.99383544921875","144.99383544921875"
"852","1703","1703","1703","145.0122528076172","145.0122528076172","145.0122528076172"
"853","1705","1705","1705","145.02944946289062","145.02944946289062","145.02944946289062"
"854","1707","1707","1707","145.04757690429688","145.04757690429688","145.04757690429688"
"855","1709","1709","1709","145.06520080566406","145.06520080566406","145.06520080566406"
"856","1711","1711","1711","145.0826873779297","145.0826873779297","145.0826873779297"
"857","1713","1713","1713","145.0997772216797","145.0997772216797","145.0997772216797"
"858","1715","1715","1715","145.11753845214844","145.11753845214844","145.11753845214844"
"859","1717","1717","1717","145.13381958007812","145.13381958007812","145.13381958007812"
"860","1719","1719","1719","145.15093994140625","145.15093994140625","145.15093994140625"
"861","1721","1721","1721","145.16807556152344","145.16807556152344","145.16807556152344"
"862","1723","1723","1723","145.1854248046875","145.1854248046875","145.1854248046875"
"863","1725","1725","1725","145.2024383544922","145.2024383544922","145.2024383544922"
"864","1727","1727","1727","145.21902465820312","145.21902465820312","145.21902465820312"
"865","1729","1729","1729","145.2354278564453","145.2354278564453","145.2354278564453"
"866","1731","1731","1731","145.25201416015625","145.25201416015625","145.25201416015625"
"867","1733","1733","1733","145.2681884765625","145.2681884765625","145.2681884765625"
"868","1735","1735","1735","145.28515625","145.28515625","145.28515625"
"869","1737","1737","1737","145.3013916015625","145.3013916015625","145.3013916015625"
"870","1739","1739","1739","145.3183135986328","145.3183135986328","145.3183135986328"
"871","1741","1741","1741","145.333984375","145.333984375","145.333984375"
"872","1743","1743","1743","145.35035705566406","145.35035705566406","145.35035705566406"
"873","1745","1745","1745","145.36587524414062","145.36587524414062","145.36587524414062"
"874","1747","1747","1747","145.38125610351562","145.38125610351562","145.38125610351562"
"875","1749","1749","1749","145.39735412597656","145.39735412597656","145.39735412597656"
"876","1751","1751","1751","145.412841796875","145.412841796875","145.412841796875"
"877","1753","1753","1753","145.42892456054688","145.42892456054688","145.42892456054688"
"878","1755","1755","1755","145.44371032714844","145.44371032714844","145.44371032714844"
"879","1757","1757","1757","145.46038818359375","145.46038818359375","145.46038818359375"
"880","1759","1759","1759","145.47560119628906","145.47560119628906","145.47560119628906"
"881","1761","1761","1761","145.49227905273438","145.49227905273438","145.49227905273438"
"882","1763","1763","1763","145.5078125","145.5078125","145.5078125"
"883","1765","1765","1765","145.5233154296875","145.5233154296875","145.5233154296875"
"884","1767","1767","1767","145.5404052734375","145.5404052734375","145.5404052734375"
"885","1769","1769","1769","145.5556640625","145.5556640625","145.5556640625"
"886","1771","1771","1771","145.57122802734375","145.57122802734375","145.57122802734375"
"887","1773","1773","1773","145.5872344970703","145.5872344970703","145.5872344970703"
"888","1775","1775","1775","145.60287475585938","145.60287475585938","145.60287475585938"
"889","1777","1777","1777","145.61849975585938","145.61849975585938","145.61849975585938"
"890","1779","1779","1779","145.63453674316406","145.63453674316406","145.63453674316406"
"891","1781","1781","1781","145.65017700195312","145.65017700195312","145.65017700195312"
"892","1783","1783","1783","145.6664581298828","145.6664581298828","145.6664581298828"
"893","1785","1785","1785","145.68240356445312","145.68240356445312","145.68240356445312"
"894","1787","1787","1787","145.6990966796875","145.6990966796875","145.6990966796875"
"895","1789","1789","1789","145.71417236328125","145.71417236328125","145.71417236328125"
"896","1791","1791","1791","145.7300567626953","145.7300567626953","145.7300567626953"
"897","1793","1793","1793","145.74583435058594","145.74583435058594","145.74583435058594"
"898","1795","1795","1795","145.760498046875","145.760498046875","145.760498046875"
"899","1797","1797","1797","145.77703857421875","145.77703857421875","145.77703857421875"
"900","1799","1799","1799","145.79238891601562","145.79238891601562","145.79238891601562"
"901","1801","1801","1801","145.8081512451172","145.8081512451172","145.8081512451172"
"902","1803","1803","1803","145.82394409179688","145.82394409179688","145.82394409179688"
"903","1805","1805","1805","145.83982849121094","145.83982849121094","145.83982849121094"
"904","1807","1807","1807","145.85557556152344","145.85557556152344","145.85557556152344"
"905","1809","1809","1809","145.87135314941406","145.87135314941406","145.87135314941406"
"906","1811","1811","1811","145.8874969482422","145.8874969482422","145.8874969482422"
"907","1813","1813","1813","145.90428161621094","145.90428161621094","145.90428161621094"
"908","1815","1815","1815","145.92068481445312","145.92068481445312","145.92068481445312"
"909","1817","1817","1817","145.93701171875","145.93701171875","145.93701171875"
"910","1819","1819","1819","145.9537353515625","145.9537353515625","145.9537353515625"
"911","1821","1821","1821","145.97000122070312","145.97000122070312","145.97000122070312"
"912","1823","1823","1823","145.98648071289062","145.98648071289062","145.98648071289062"
"913","1825","1825","1825","146.00289916992188","146.00289916992188","146.00289916992188"
"914","1827","1827","1827","146.01959228515625","146.01959228515625","146.01959228515625"
"915","1829","1829","1829","146.03550720214844","146.03550720214844","146.03550720214844"
"916","1831","1831","1831","146.05152893066406","146.05152893066406","146.05152893066406"
"917","1833","1833","1833","146.0680694580078","146.0680694580078","146.0680694580078"
"918","1835","1835","1835","146.0840606689453","146.0840606689453","146.0840606689453"
"919","1837","1837","1837","146.1015167236328","146.1015167236328","146.1015167236328"
"920","1839","1839","1839","146.11700439453125","146.11700439453125","146.11700439453125"
"921","1841","1841","1841","146.13430786132812","146.13430786132812","146.13430786132812"
"922","1843","1843","1843","146.15135192871094","146.15135192871094","146.15135192871094"
"923","1845","1845","1845","146.1672821044922","146.1672821044922","146.1672821044922"
"924","1847","1847","1847","146.1844940185547","146.1844940185547","146.1844940185547"
"925","1849","1849","1849","146.20037841796875","146.20037841796875","146.20037841796875"
"926","1851","1851","1851","146.21714782714844","146.21714782714844","146.21714782714844"
"927","1853","1853","1853","146.23358154296875","146.23358154296875","146.23358154296875"
"928","1855","1855","1855","146.24951171875","146.24951171875","146.24951171875"
"929","1857","1857","1857","146.2663116455078","146.2663116455078","146.2663116455078"
"930","1859","1859","1859","146.2826385498047","146.2826385498047","146.2826385498047"
"931","1861","1861","1861","146.2989044189453","146.2989044189453","146.2989044189453"
"932","1863","1863","1863","146.3148651123047","146.3148651123047","146.3148651123047"
"933","1865","1865","1865","146.33106994628906","146.33106994628906","146.33106994628906"
"934","1867","1867","1867","146.3466033935547","146.3466033935547","146.3466033935547"
"935","1869","1869","1869","146.36322021484375","146.36322021484375","146.36322021484375"
"936","1871","1871","1871","146.3789520263672","146.3789520263672","146.3789520263672"
"937","1873","1873","1873","146.39447021484375","146.39447021484375","146.39447021484375"
"938","1875","1875","1875","146.41082763671875","146.41082763671875","146.41082763671875"
"939","1877","1877","1877","146.42625427246094","146.42625427246094","146.42625427246094"
"940","1879","1879","1879","146.4425811767578","146.4425811767578","146.4425811767578"
"941","1881","1881","1881","146.457763671875","146.457763671875","146.457763671875"
"942","1883","1883","1883","146.47406005859375","146.47406005859375","146.47406005859375"
"943","1885","1885","1885","146.48928833007812","146.48928833007812","146.48928833007812"
"944","1887","1887","1887","146.5051727294922","146.5051727294922","146.5051727294922"
"945","1889","1889","1889","146.52024841308594","146.52024841308594","146.52024841308594"
"946","1891","1891","1891","146.53555297851562","146.53555297851562","146.53555297851562"
"947","1893","1893","1893","146.5513458251953","146.5513458251953","146.5513458251953"
"948","1895","1895","1895","146.56622314453125","146.56622314453125","146.56622314453125"
"949","1897","1897","1897","146.58172607421875","146.58172607421875","146.58172607421875"
"950","1899","1899","1899","146.59597778320312","146.59597778320312","146.59597778320312"
"951","1901","1901","1901","146.61141967773438","146.61141967773438","146.61141967773438"
"952","1903","1903","1903","146.62588500976562","146.62588500976562","146.62588500976562"
"953","1905","1905","1905","146.64093017578125","146.64093017578125","146.64093017578125"
"954","1907","1907","1907","146.65606689453125","146.65606689453125","146.65606689453125"
"955","1909","1909","1909","146.67079162597656","146.67079162597656","146.67079162597656"
"956","1911","1911","1911","146.6857452392578","146.6857452392578","146.6857452392578"
"957","1913","1913","1913","146.70057678222656","146.70057678222656","146.70057678222656"
"958","1915","1915","1915","146.7166290283203","146.7166290283203","146.7166290283203"
"959","1917","1917","1917","146.73109436035156","146.73109436035156","146.73109436035156"
"960","1919","1919","1919","146.74639892578125","146.74639892578125","146.74639892578125"
"961","1921","1921","1921","146.76100158691406","146.76100158691406","146.76100158691406"
"962","1923","1923","1923","146.7762908935547","146.7762908935547","146.7762908935547"
"963","1925","1925","1925","146.79061889648438","146.79061889648438","146.79061889648438"
"964","1927","1927","1927","146.8057403564453","146.8057403564453","146.8057403564453"
"965","1929","1929","1929","146.8202667236328","146.8202667236328","146.8202667236328"
"966","1931","1931","1931","146.8345947265625","146.8345947265625","146.8345947265625"
"967","1933","1933","1933","146.84925842285156","146.84925842285156","146.84925842285156"
"968","1935","1935","1935","146.86351013183594","146.86351013183594","146.86351013183594"
"969","1937","1937","1937","146.87852478027344","146.87852478027344","146.87852478027344"
"970","1939","1939","1939","146.89273071289062","146.89273071289062","146.89273071289062"
"971","1941","1941","1941","146.90701293945312","146.90701293945312","146.90701293945312"
"972","1943","1943","1943","146.92202758789062","146.92202758789062","146.92202758789062"
"973","1945","1945","1945","146.935791015625","146.935791015625","146.935791015625"
"974","1947","1947","1947","146.95057678222656","146.95057678222656","146.95057678222656"
"975","1949","1949","1949","146.96469116210938","146.96469116210938","146.96469116210938"
"976","1951","1951","1951","146.9793701171875","146.9793701171875","146.9793701171875"
"977","1953","1953","1953","146.99327087402344","146.99327087402344","146.99327087402344"
"978","1955","1955","1955","147.007568359375","147.007568359375","147.007568359375"
"979","1957","1957","1957","147.02194213867188","147.02194213867188","147.02194213867188"
"980","1959","1959","1959","147.03738403320312","147.03738403320312","147.03738403320312"
"981","1961","1961","1961","147.05055236816406","147.05055236816406","147.05055236816406"
"982","1963","1963","1963","147.06529235839844","147.06529235839844","147.06529235839844"
"983","1965","1965","1965","147.07958984375","147.07958984375","147.07958984375"
"984","1967","1967","1967","147.09454345703125","147.09454345703125","147.09454345703125"
"985","1969","1969","1969","147.10806274414062","147.10806274414062","147.10806274414062"
"986","1971","1971","1971","147.12245178222656","147.12245178222656","147.12245178222656"
"987","1973","1973","1973","147.1368865966797","147.1368865966797","147.1368865966797"
"988","1975","1975","1975","147.15106201171875","147.15106201171875","147.15106201171875"
"989","1977","1977","1977","147.16551208496094","147.16551208496094","147.16551208496094"
"990","1979","1979","1979","147.179443359375","147.179443359375","147.179443359375"
"991","1981","1981","1981","147.19369506835938","147.19369506835938","147.19369506835938"
"992","1983","1983","1983","147.20799255371094","147.20799255371094","147.20799255371094"
"993","1985","1985","1985","147.2227020263672","147.2227020263672","147.2227020263672"
"994","1987","1987","1987","147.23667907714844","147.23667907714844","147.23667907714844"
"995","1989","1989","1989","147.25076293945312","147.25076293945312","147.25076293945312"
"996","1991","1991","1991","147.26434326171875","147.26434326171875","147.26434326171875"
"997","1993","1993","1993","147.27976989746094","147.27976989746094","147.27976989746094"
"998","1995","1995","1995","147.29342651367188","147.29342651367188","147.29342651367188"
"999","1997","1997","1997","147.30699157714844","147.30699157714844","147.30699157714844"
"1000","1999","1999","1999","147.3214874267578","147.3214874267578","147.3214874267578"
"1001","2001","2001","2001","147.33457946777344","147.33457946777344","147.33457946777344"
"1002","2003","2003","2003","147.3488006591797","147.3488006591797","147.3488006591797"
"1003","2005","2005","2005","147.36204528808594","147.36204528808594","147.36204528808594"
"1004","2007","2007","2007","147.376220703125","147.376220703125","147.376220703125"
"1005","2009","2009","2009","147.39100646972656","147.39100646972656","147.39100646972656"
"1006","2011","2011","2011","147.40338134765625","147.40338134765625","147.40338134765625"
"1007","2013","2013","2013","147.41688537597656","147.41688537597656","147.41688537597656"
"1008","2015","2015","2015","147.4305419921875","147.4305419921875","147.4305419921875"
"1009","2017","2017","2017","147.44369506835938","147.44369506835938","147.44369506835938"
"1010","2019","2019","2019","147.45748901367188","147.45748901367188","147.45748901367188"
"1011","2021","2021","2021","147.4706268310547","147.4706268310547","147.4706268310547"
"1012","2023","2023","2023","147.4846954345703","147.4846954345703","147.4846954345703"
"1013","2025","2025","2025","147.49700927734375","147.49700927734375","147.49700927734375"
"1014","2027","2027","2027","147.51068115234375","147.51068115234375","147.51068115234375"
"1015","2029","2029","2029","147.52366638183594","147.52366638183594","147.52366638183594"
"1016","2031","2031","2031","147.5374755859375","147.5374755859375","147.5374755859375"
"1017","2033","2033","2033","147.55099487304688","147.55099487304688","147.55099487304688"
"1018","2035","2035","2035","147.56419372558594","147.56419372558594","147.56419372558594"
"1019","2037","2037","2037","147.5776824951172","147.5776824951172","147.5776824951172"
"1020","2039","2039","2039","147.59063720703125","147.59063720703125","147.59063720703125"
"1021","2041","2041","2041","147.6043701171875","147.6043701171875","147.6043701171875"
"1022","2043","2043","2043","147.61668395996094","147.61668395996094","147.61668395996094"
"1023","2045","2045","2045","147.6301727294922","147.6301727294922","147.6301727294922"
"1024","2047","2047","2047","147.6432647705078","147.6432647705078","147.6432647705078"
"1025","2049","2049","2049","147.65594482421875","147.65594482421875","147.65594482421875"
"1026","2051","2051","2051","147.66897583007812","147.66897583007812","147.66897583007812"
"1027","2053","2053","2053","147.68209838867188","147.68209838867188","147.68209838867188"
"1028","2055","2055","2055","147.69509887695312","147.69509887695312","147.69509887695312"
"1029","2057","2057","2057","147.70803833007812","147.70803833007812","147.70803833007812"
"1030","2059","2059","2059","147.72071838378906","147.72071838378906","147.72071838378906"
"1031","2061","2061","2061","147.7332305908203","147.7332305908203","147.7332305908203"
"1032","2063","2063","2063","147.74644470214844","147.74644470214844","147.74644470214844"
"1033","2065","2065","2065","147.758544921875","147.758544921875","147.758544921875"
"1034","2067","2067","2067","147.77212524414062","147.77212524414062","147.77212524414062"
"1035","2069","2069","2069","147.78439331054688","147.78439331054688","147.78439331054688"
"1036","2071","2071","2071","147.79660034179688","147.79660034179688","147.79660034179688"
"1037","2073","2073","2073","147.80958557128906","147.80958557128906","147.80958557128906"
"1038","2075","2075","2075","147.82203674316406","147.82203674316406","147.82203674316406"
"1039","2077","2077","2077","147.83551025390625","147.83551025390625","147.83551025390625"
"1040","2079","2079","2079","147.8475799560547","147.8475799560547","147.8475799560547"
"1041","2081","2081","2081","147.85943603515625","147.85943603515625","147.85943603515625"
"1042","2083","2083","2083","147.87200927734375","147.87200927734375","147.87200927734375"
"1043","2085","2085","2085","147.88458251953125","147.88458251953125","147.88458251953125"
"1044","2087","2087","2087","147.89697265625","147.89697265625","147.89697265625"
"1045","2089","2089","2089","147.9091033935547","147.9091033935547","147.9091033935547"
"1046","2091","2091","2091","147.9208984375","147.9208984375","147.9208984375"
"1047","2093","2093","2093","147.93360900878906","147.93360900878906","147.93360900878906"
"1048","2095","2095","2095","147.94586181640625","147.94586181640625","147.94586181640625"
"1049","2097","2097","2097","147.95846557617188","147.95846557617188","147.95846557617188"
"1050","2099","2099","2099","147.9699249267578","147.9699249267578","147.9699249267578"
"1051","2101","2101","2101","147.98265075683594","147.98265075683594","147.98265075683594"
"1052","2103","2103","2103","147.994384765625","147.994384765625","147.994384765625"
"1053","2105","2105","2105","148.0060577392578","148.0060577392578","148.0060577392578"
"1054","2107","2107","2107","148.01727294921875","148.01727294921875","148.01727294921875"
"1055","2109","2109","2109","148.02842712402344","148.02842712402344","148.02842712402344"
"1056","2111","2111","2111","148.03985595703125","148.03985595703125","148.03985595703125"
"1057","2113","2113","2113","148.05128479003906","148.05128479003906","148.05128479003906"
"1058","2115","2115","2115","148.06275939941406","148.06275939941406","148.06275939941406"
"1059","2117","2117","2117","148.0743408203125","148.0743408203125","148.0743408203125"
"1060","2119","2119","2119","148.08642578125","148.08642578125","148.08642578125"
"1061","2121","2121","2121","148.09825134277344","148.09825134277344","148.09825134277344"
"1062","2123","2123","2123","148.1104278564453","148.1104278564453","148.1104278564453"
"1063","2125","2125","2125","148.1223907470703","148.1223907470703","148.1223907470703"
"1064","2127","2127","2127","148.13487243652344","148.13487243652344","148.13487243652344"
"1065","2129","2129","2129","148.14651489257812","148.14651489257812","148.14651489257812"
"1066","2131","2131","2131","148.1593780517578","148.1593780517578","148.1593780517578"
"1067","2133","2133","2133","148.1709442138672","148.1709442138672","148.1709442138672"
"1068","2135","2135","2135","148.18324279785156","148.18324279785156","148.18324279785156"
"1069","2137","2137","2137","148.1942596435547","148.1942596435547","148.1942596435547"
"1070","2139","2139","2139","148.20654296875","148.20654296875","148.20654296875"
"1071","2141","2141","2141","148.21766662597656","148.21766662597656","148.21766662597656"
"1072","2143","2143","2143","148.22955322265625","148.22955322265625","148.22955322265625"
"1073","2145","2145","2145","148.24192810058594","148.24192810058594","148.24192810058594"
"1074","2147","2147","2147","148.25302124023438","148.25302124023438","148.25302124023438"
"1075","2149","2149","2149","148.2659454345703","148.2659454345703","148.2659454345703"
"1076","2151","2151","2151","148.27796936035156","148.27796936035156","148.27796936035156"
"1077","2153","2153","2153","148.2908172607422","148.2908172607422","148.2908172607422"
"1078","2155","2155","2155","148.30311584472656","148.30311584472656","148.30311584472656"
"1079","2157","2157","2157","148.31504821777344","148.31504821777344","148.31504821777344"
"1080","2159","2159","2159","148.32736206054688","148.32736206054688","148.32736206054688"
"1081","2161","2161","2161","148.33926391601562","148.33926391601562","148.33926391601562"
"1082","2163","2163","2163","148.3518524169922","148.3518524169922","148.3518524169922"
"1083","2165","2165","2165","148.3643341064453","148.3643341064453","148.3643341064453"
"1084","2167","2167","2167","148.37620544433594","148.37620544433594","148.37620544433594"
"1085","2169","2169","2169","148.38795471191406","148.38795471191406","148.38795471191406"
"1086","2171","2171","2171","148.40040588378906","148.40040588378906","148.40040588378906"
"1087","2173","2173","2173","148.41273498535156","148.41273498535156","148.41273498535156"
"1088","2175","2175","2175","148.42442321777344","148.42442321777344","148.42442321777344"
"1089","2177","2177","2177","148.43614196777344","148.43614196777344","148.43614196777344"
"1090","2179","2179","2179","148.44837951660156","148.44837951660156","148.44837951660156"
"1091","2181","2181","2181","148.4603729248047","148.4603729248047","148.4603729248047"
"1092","2183","2183","2183","148.47279357910156","148.47279357910156","148.47279357910156"
"1093","2185","2185","2185","148.48367309570312","148.48367309570312","148.48367309570312"
"1094","2187","2187","2187","148.49632263183594","148.49632263183594","148.49632263183594"
"1095","2189","2189","2189","148.5076141357422","148.5076141357422","148.5076141357422"
"1096","2191","2191","2191","148.51889038085938","148.51889038085938","148.51889038085938"
"1097","2193","2193","2193","148.5301971435547","148.5301971435547","148.5301971435547"
"1098","2195","2195","2195","148.54144287109375","148.54144287109375","148.54144287109375"
"1099","2197","2197","2197","148.55279541015625","148.55279541015625","148.55279541015625"
"1100","2199","2199","2199","148.56369018554688","148.56369018554688","148.56369018554688"
"1101","2201","2201","2201","148.57421875","148.57421875","148.57421875"
"1102","2203","2203","2203","148.58518981933594","148.58518981933594","148.58518981933594"
"1103","2205","2205","2205","148.59523010253906","148.59523010253906","148.59523010253906"
"1104","2207","2207","2207","148.60629272460938","148.60629272460938","148.60629272460938"
"1105","2209","2209","2209","148.6168975830078","148.6168975830078","148.6168975830078"
"1106","2211","2211","2211","148.6278533935547","148.6278533935547","148.6278533935547"
"1107","2213","2213","2213","148.638916015625","148.638916015625","148.638916015625"
"1108","2215","2215","2215","148.64894104003906","148.64894104003906","148.64894104003906"
"1109","2217","2217","2217","148.65966796875","148.65966796875","148.65966796875"
"1110","2219","2219","2219","148.6707305908203","148.6707305908203","148.6707305908203"
"1111","2221","2221","2221","148.68174743652344","148.68174743652344","148.68174743652344"
"1112","2223","2223","2223","148.6929473876953","148.6929473876953","148.6929473876953"
"1113","2225","2225","2225","148.70306396484375","148.70306396484375","148.70306396484375"
"1114","2227","2227","2227","148.7145233154297","148.7145233154297","148.7145233154297"
"1115","2229","2229","2229","148.7250518798828","148.7250518798828","148.7250518798828"
"1116","2231","2231","2231","148.73733520507812","148.73733520507812","148.73733520507812"
"1117","2233","2233","2233","148.74803161621094","148.74803161621094","148.74803161621094"
"1118","2235","2235","2235","148.75912475585938","148.75912475585938","148.75912475585938"
"1119","2237","2237","2237","148.7703094482422","148.7703094482422","148.7703094482422"
"1120","2239","2239","2239","148.78111267089844","148.78111267089844","148.78111267089844"
"1121","2241","2241","2241","148.79273986816406","148.79273986816406","148.79273986816406"
"1122","2243","2243","2243","148.8035430908203","148.8035430908203","148.8035430908203"
"1123","2245","2245","2245","148.8152618408203","148.8152618408203","148.8152618408203"
"1124","2247","2247","2247","148.82591247558594","148.82591247558594","148.82591247558594"
"1125","2249","2249","2249","148.83694458007812","148.83694458007812","148.83694458007812"
"1126","2251","2251","2251","148.84800720214844","148.84800720214844","148.84800720214844"
"1127","2253","2253","2253","148.85906982421875","148.85906982421875","148.85906982421875"
"1128","2255","2255","2255","148.86996459960938","148.86996459960938","148.86996459960938"
"1129","2257","2257","2257","148.8814239501953","148.8814239501953","148.8814239501953"
"1130","2259","2259","2259","148.89187622070312","148.89187622070312","148.89187622070312"
"1131","2261","2261","2261","148.9036102294922","148.9036102294922","148.9036102294922"
"1132","2263","2263","2263","148.9140625","148.9140625","148.9140625"
"1133","2265","2265","2265","148.92532348632812","148.92532348632812","148.92532348632812"
"1134","2267","2267","2267","148.93670654296875","148.93670654296875","148.93670654296875"
"1135","2269","2269","2269","148.9474334716797","148.9474334716797","148.9474334716797"
"1136","2271","2271","2271","148.95823669433594","148.95823669433594","148.95823669433594"
"1137","2273","2273","2273","148.96885681152344","148.96885681152344","148.96885681152344"
"1138","2275","2275","2275","148.97927856445312","148.97927856445312","148.97927856445312"
"1139","2277","2277","2277","148.9902801513672","148.9902801513672","148.9902801513672"
"1140","2279","2279","2279","149.00064086914062","149.00064086914062","149.00064086914062"
"1141","2281","2281","2281","149.01107788085938","149.01107788085938","149.01107788085938"
"1142","2283","2283","2283","149.02108764648438","149.02108764648438","149.02108764648438"
"1143","2285","2285","2285","149.03150939941406","149.03150939941406","149.03150939941406"
"1144","2287","2287","2287","149.04220581054688","149.04220581054688","149.04220581054688"
"1145","2289","2289","2289","149.05262756347656","149.05262756347656","149.05262756347656"
"1146","2291","2291","2291","149.0632781982422","149.0632781982422","149.0632781982422"
"1147","2293","2293","2293","149.07325744628906","149.07325744628906","149.07325744628906"
