"optimizer_step","recur1b-mig-212 - _step","recur1b-mig-212 - _step__MIN","recur1b-mig-212 - _step__MAX","recur1b-mig-212 - global_loss","recur1b-mig-212 - global_loss__MIN","recur1b-mig-212 - global_loss__MAX"
"1060","2119.5","2119","2120","3.1251730918884277","3.0733766555786133","3.176969528198242"
"1061","2121.5","2121","2122","3.05952250957489","3.052724599838257","3.0663204193115234"
"1062","2123.5","2123","2124","3.0867934226989746","3.0077481269836426","3.1658387184143066"
"1063","2125.5","2125","2126","3.1861236095428467","3.1609292030334473","3.211318016052246"
"1064","2127.5","2127","2128","3.159265160560608","3.1440484523773193","3.1744818687438965"
"1065","2129.5","2129","2130","3.1122082471847534","3.0885653495788574","3.1358511447906494"
"1066","2131.5","2131","2132","3.1825238466262817","3.048105478286743","3.3169422149658203"
"1067","2133.5","2133","2134","3.208737373352051","3.185148000717163","3.2323267459869385"
"1068","2135.5","2135","2136","3.1235578060150146","3.1134283542633057","3.1336872577667236"
"1069","2137.5","2137","2138","3.1274744272232056","3.101980686187744","3.152968168258667"
"1070","2139.5","2139","2140","3.0701154470443726","3.0048844814300537","3.1353464126586914"
"1071","2141.5","2141","2142","3.040801167488098","2.997465133666992","3.084137201309204"
"1072","2143.5","2143","2144","3.131842017173767","3.04947829246521","3.214205741882324"
"1073","2145.5","2145","2146","3.1428613662719727","3.008072853088379","3.2776498794555664"
"1074","2147.5","2147","2148","3.2210376262664795","3.1678481101989746","3.2742271423339844"
"1075","2149.5","2149","2150","3.163825750350952","3.161878824234009","3.1657726764678955"
"1076","2151.5","2151","2152","3.073345899581909","2.9691309928894043","3.177560806274414"
"1077","2153.5","2153","2154","3.08212673664093","3.0385258197784424","3.125727653503418"
"1078","2155.5","2155","2156","3.1992281675338745","3.175678253173828","3.222778081893921"
"1079","2157.5","2157","2158","3.1959569454193115","3.1598613262176514","3.2320525646209717"
"1080","2159.5","2159","2160","3.1437363624572754","3.1357898712158203","3.1516828536987305"
"1081","2161.5","2161","2162","3.098507523536682","3.040454626083374","3.1565604209899902"
"1082","2163.5","2163","2164","3.166257619857788","3.0908098220825195","3.2417054176330566"
"1083","2165.5","2165","2166","3.1294524669647217","3.1216702461242676","3.137234687805176"
"1084","2167.5","2167","2168","3.1245838403701782","3.0934126377105713","3.155755043029785"
"1085","2169.5","2169","2170","3.1259515285491943","3.1002283096313477","3.151674747467041"
"1086","2171.5","2171","2172","3.1720619201660156","3.1630804538726807","3.1810433864593506"
"1087","2173.5","2173","2174","3.0866811275482178","3.069680690765381","3.1036815643310547"
"1088","2175.5","2175","2176","3.127447724342346","3.0760409832000732","3.178854465484619"
"1089","2177.5","2177","2178","3.11814022064209","3.084928035736084","3.1513524055480957"
"1090","2179.5","2179","2180","3.199915289878845","3.1767117977142334","3.223118782043457"
"1091","2181.5","2181","2182","3.1316065788269043","3.017885208129883","3.245327949523926"
"1092","2183.5","2183","2184","3.2355295419692993","3.154998779296875","3.3160603046417236"
"1093","2185.5","2185","2186","3.1563737392425537","3.1514947414398193","3.161252737045288"
"1094","2187.5","2187","2188","3.1711809635162354","3.1072189807891846","3.235142946243286"
"1095","2189.5","2189","2190","3.125959277153015","3.0777790546417236","3.1741394996643066"
"1096","2191.5","2191","2192","3.158561110496521","3.1289937496185303","3.1881284713745117"
"1097","2193.5","2193","2194","3.1344504356384277","3.1247169971466064","3.144183874130249"
"1098","2195.5","2195","2196","3.1137959957122803","3.0502724647521973","3.1773195266723633"
"1099","2197.5","2197","2198","3.1638604402542114","3.136772871017456","3.190948009490967"
"1100","2199.5","2199","2200","3.1666561365127563","3.1621346473693848","3.171177625656128"
"1101","2201.5","2201","2202","3.1518962383270264","3.1093697547912598","3.194422721862793"
"1102","2203.5","2203","2204","3.1438692808151245","3.079601764678955","3.208136796951294"
"1103","2205.5","2205","2206","3.1748530864715576","3.1590323448181152","3.190673828125"
"1104","2207.5","2207","2208","3.056573510169983","3.0275256633758545","3.0856213569641113"
"1105","2209.5","2209","2210","3.0913957357406616","3.0860605239868164","3.096730947494507"
"1106","2211.5","2211","2212","3.188783645629883","3.1096129417419434","3.2679543495178223"
"1107","2213.5","2213","2214","3.0998066663742065","3.0888595581054688","3.1107537746429443"
"1108","2215.5","2215","2216","3.1454774141311646","3.122847318649292","3.168107509613037"
"1109","2217.5","2217","2218","3.209233522415161","3.1967573165893555","3.221709728240967"
"1110","2219.5","2219","2220","3.1697014570236206","3.126397132873535","3.213005781173706"
"1111","2221.5","2221","2222","3.175703525543213","3.173521041870117","3.1778860092163086"
"1112","2223.5","2223","2224","3.20164155960083","3.0968637466430664","3.3064193725585938"
"1113","2225.5","2225","2226","3.2018375396728516","3.1623334884643555","3.2413415908813477"
"1114","2227.5","2227","2228","3.1207903623580933","3.053670644760132","3.1879100799560547"
"1115","2229.5","2229","2230","3.0993244647979736","3.0604195594787598","3.1382293701171875"
"1116","2231.5","2231","2232","3.0700260400772095","3.0220775604248047","3.1179745197296143"
"1117","2233.5","2233","2234","3.1277050971984863","3.063539743423462","3.1918704509735107"
"1118","2235.5","2235","2236","3.1419085264205933","3.114175796508789","3.1696412563323975"
"1119","2237.5","2237","2238","3.0920580625534058","3.075404167175293","3.1087119579315186"
"1120","2239.5","2239","2240","3.170624256134033","3.1070704460144043","3.234178066253662"
"1121","2241.5","2241","2242","3.1753029823303223","3.130685567855835","3.2199203968048096"
"1122","2243.5","2243","2244","3.1486297845840454","3.0966122150421143","3.2006473541259766"
"1123","2245.5","2245","2246","3.1852387189865112","3.159790515899658","3.2106869220733643"
"1124","2247.5","2247","2248","3.1516047716140747","3.144334554672241","3.158874988555908"
"1125","2249.5","2249","2250","3.1579142808914185","3.1087868213653564","3.2070417404174805"
"1126","2251.5","2251","2252","3.0841760635375977","2.9805097579956055","3.18784236907959"
"1127","2253.5","2253","2254","3.22101891040802","3.1591169834136963","3.2829208374023438"
"1128","2255.5","2255","2256","3.095198392868042","3.0101165771484375","3.1802802085876465"
"1129","2257.5","2257","2258","3.092275381088257","3.058736801147461","3.1258139610290527"
"1130","2259.5","2259","2260","3.038058042526245","3.0194411277770996","3.0566749572753906"
"1131","2261.5","2261","2262","3.104163408279419","3.034064292907715","3.174262523651123"
"1132","2263.5","2263","2264","3.126620650291443","3.076915979385376","3.1763253211975098"
"1133","2265.5","2265","2266","3.174467086791992","3.05875301361084","3.2901811599731445"
"1134","2267.5","2267","2268","3.141487956047058","3.091468095779419","3.1915078163146973"
"1135","2269.5","2269","2270","3.0845415592193604","2.9839112758636475","3.1851718425750732"
"1136","2271.5","2271","2272","3.1100467443466187","3.0621323585510254","3.157961130142212"
"1137","2273.5","2273","2274","3.1105782985687256","3.1001744270324707","3.1209821701049805"
"1138","2275.5","2275","2276","3.181290626525879","3.12772798538208","3.2348532676696777"
"1139","2277.5","2277","2278","3.2642651796340942","3.252284049987793","3.2762463092803955"
"1140","2279.5","2279","2280","3.1056461334228516","3.0720109939575195","3.1392812728881836"
"1141","2281.5","2281","2282","3.1669009923934937","3.0818629264831543","3.251939058303833"
"1142","2283.5","2283","2284","3.1262651681900024","3.1054723262786865","3.1470580101013184"
"1143","2285.5","2285","2286","3.0889627933502197","3.058204174041748","3.1197214126586914"
"1144","2287.5","2287","2288","3.255900502204895","3.2401881217956543","3.2716128826141357"
"1145","2289.5","2289","2290","3.0863043069839478","3.067349910736084","3.1052587032318115"
"1146","2291.5","2291","2292","3.124139189720154","3.049640655517578","3.1986377239227295"
"1147","2293.5","2293","2294","3.093600630760193","2.9760565757751465","3.2111446857452393"
"1148","2295.5","2295","2296","3.1114941835403442","3.077718734741211","3.1452696323394775"
"1149","2297.5","2297","2298","3.1088188886642456","3.0746989250183105","3.1429388523101807"
"1150","2299.5","2299","2300","3.0362097024917603","2.925701856613159","3.1467175483703613"
"1151","2301.5","2301","2302","3.060227394104004","3.026083469390869","3.0943713188171387"
"1152","2303.5","2303","2304","3.114227294921875","3.0220870971679688","3.2063674926757812"
"1153","2305.5","2305","2306","3.1284267902374268","3.126403570175171","3.1304500102996826"
"1154","2307.5","2307","2308","3.0875158309936523","3.008554458618164","3.1664772033691406"
"1155","2309.5","2309","2310","3.103610634803772","3.038625717163086","3.168595552444458"
"1156","2311.5","2311","2312","3.093255400657654","3.0664331912994385","3.120077610015869"
"1157","2313.5","2313","2314","3.109098792076111","3.0544838905334473","3.1637136936187744"
"1158","2315.5","2315","2316","3.1478657722473145","3.145143508911133","3.150588035583496"
"1159","2317.5","2317","2318","3.0847443342208862","3.046895980834961","3.1225926876068115"
"1160","2319.5","2319","2320","3.1721997261047363","3.120798110961914","3.2236013412475586"
"1161","2321.5","2321","2322","3.1547441482543945","3.0479350090026855","3.2615532875061035"
"1162","2323.5","2323","2324","3.1100622415542603","3.101818799972534","3.1183056831359863"
"1163","2325.5","2325","2326","3.117812156677246","3.0364439487457275","3.1991803646087646"
"1164","2327.5","2327","2328","3.1696038246154785","3.1622226238250732","3.176985025405884"
"1165","2329.5","2329","2330","3.042531967163086","2.927011251449585","3.158052682876587"
"1166","2331.5","2331","2332","3.125651478767395","3.017385244369507","3.233917713165283"
"1167","2333.5","2333","2334","3.105367660522461","3.0852856636047363","3.1254496574401855"
"1168","2335.5","2335","2336","3.0484081506729126","2.9655468463897705","3.1312694549560547"
"1169","2337.5","2337","2338","3.143378734588623","3.0631728172302246","3.2235846519470215"
"1170","2339.5","2339","2340","3.140577793121338","3.0723447799682617","3.208810806274414"
"1171","2341.5","2341","2342","3.033597946166992","3.0065085887908936","3.060687303543091"
"1172","2343.5","2343","2344","3.097827434539795","3.060013771057129","3.135641098022461"
"1173","2345.5","2345","2346","3.168831944465637","3.144252300262451","3.1934115886688232"
"1174","2347.5","2347","2348","3.1563135385513306","3.060486078262329","3.252140998840332"
"1175","2349.5","2349","2350","3.1767555475234985","3.1560556888580322","3.197455406188965"
"1176","2351.5","2351","2352","3.093426823616028","3.0535807609558105","3.133272886276245"
"1177","2353.5","2353","2354","3.126399874687195","3.1085517406463623","3.1442480087280273"
"1178","2355.5","2355","2356","3.0876970291137695","3.0556468963623047","3.1197471618652344"
"1179","2357.5","2357","2358","3.0434470176696777","2.955122709274292","3.1317713260650635"
"1180","2359.5","2359","2360","3.0500117540359497","3.0475189685821533","3.052504539489746"
"1181","2361.5","2361","2362","3.018099784851074","3.0007262229919434","3.035473346710205"
"1182","2363.5","2363","2364","3.1201969385147095","3.046722650527954","3.193671226501465"
"1183","2365.5","2365","2366","3.141958475112915","3.1146678924560547","3.1692490577697754"
"1184","2367.5","2367","2368","3.1308690309524536","3.099867343902588","3.1618707180023193"
"1185","2369.5","2369","2370","3.147542715072632","3.092690944671631","3.202394485473633"
"1186","2371.5","2371","2372","3.081587553024292","3.023604393005371","3.139570713043213"
"1187","2373.5","2373","2374","3.1560161113739014","3.0474228858947754","3.2646093368530273"
"1188","2375.5","2375","2376","3.139437675476074","3.0689995288848877","3.2098758220672607"
"1189","2377.5","2377","2378","3.165658473968506","3.139543294906616","3.1917736530303955"
"1190","2379.5","2379","2380","3.120305061340332","3.09455943107605","3.1460506916046143"
"1191","2381.5","2381","2382","3.0289406776428223","2.920734405517578","3.1371469497680664"
"1192","2383.5","2383","2384","3.083688735961914","2.9834108352661133","3.183966636657715"
"1193","2385.5","2385","2386","3.044639468193054","3.028373956680298","3.0609049797058105"
"1194","2387.5","2387","2388","3.167885422706604","3.0802910327911377","3.2554798126220703"
"1195","2389.5","2389","2390","3.0811657905578613","3.0603480339050293","3.1019835472106934"
"1196","2391.5","2391","2392","3.0716500282287598","3.0600314140319824","3.083268642425537"
"1197","2393.5","2393","2394","3.053578734397888","3.0039732456207275","3.103184223175049"
"1198","2395.5","2395","2396","3.0537190437316895","3.0500710010528564","3.0573670864105225"
"1199","2397.5","2397","2398","3.0906929969787598","3.06589412689209","3.1154918670654297"
"1200","2399.5","2399","2400","3.0912539958953857","3.065676689147949","3.1168313026428223"
"1201","2401.5","2401","2402","3.0279812812805176","3.001270294189453","3.054692268371582"
"1202","2403.5","2403","2404","2.953886032104492","2.9120993614196777","2.9956727027893066"
"1203","2405.5","2405","2406","3.083048105239868","3.050901412963867","3.115194797515869"
"1204","2407.5","2407","2408","3.1396820545196533","3.1109766960144043","3.1683874130249023"
"1205","2409.5","2409","2410","3.0845803022384644","2.991999387741089","3.17716121673584"
"1206","2411.5","2411","2412","3.084402918815613","3.072073459625244","3.0967323780059814"
"1207","2413.5","2413","2414","3.0513733625411987","3.0475056171417236","3.055241107940674"
"1208","2415.5","2415","2416","3.0137676000595093","3.012918472290039","3.0146167278289795"
"1209","2417.5","2417","2418","3.0683722496032715","3.0131702423095703","3.1235742568969727"
"1210","2419.5","2419","2420","3.0297040939331055","3.0214030742645264","3.0380051136016846"
"1211","2421.5","2421","2422","3.079880475997925","3.0341744422912598","3.12558650970459"
"1212","2423.5","2423","2424","3.0263160467147827","2.9445295333862305","3.108102560043335"
"1213","2425.5","2425","2426","3.0693365335464478","3.0152359008789062","3.1234371662139893"
"1214","2427.5","2427","2428","3.0731290578842163","2.9751086235046387","3.171149492263794"
"1215","2429.5","2429","2430","3.1169391870498657","3.0954742431640625","3.138404130935669"
"1216","2431.5","2431","2432","3.132670760154724","3.126227617263794","3.1391139030456543"
"1217","2433.5","2433","2434","3.0334999561309814","2.960315227508545","3.106684684753418"
"1218","2435.5","2435","2436","3.057262420654297","3.0126900672912598","3.101834774017334"
"1219","2437.5","2437","2438","3.067259669303894","2.98475980758667","3.149759531021118"
"1220","2439.5","2439","2440","3.092099189758301","3.055600166320801","3.128598213195801"
"1221","2441.5","2441","2442","3.0803074836730957","3.0143837928771973","3.146231174468994"
"1222","2443.5","2443","2444","3.076065182685852","3.0684163570404053","3.083714008331299"
"1223","2445.5","2445","2446","3.0416626930236816","3.0060036182403564","3.077321767807007"
"1224","2447.5","2447","2448","3.0833593606948853","3.0100016593933105","3.15671706199646"
"1225","2449.5","2449","2450","3.06024706363678","3.0161030292510986","3.104391098022461"
"1226","2451.5","2451","2452","3.1096861362457275","3.0216903686523438","3.1976819038391113"
"1227","2453.5","2453","2454","3.079512596130371","3.063333749771118","3.095691442489624"
"1228","2455.5","2455","2456","3.085824489593506","3.0854616165161133","3.0861873626708984"
"1229","2457.5","2457","2458","3.067281723022461","2.9667840003967285","3.1677794456481934"
"1230","2459.5","2459","2460","3.057730555534363","3.0359647274017334","3.079496383666992"
"1231","2461.5","2461","2462","3.0886343717575073","3.066053628921509","3.111215114593506"
"1232","2463.5","2463","2464","3.046664834022522","3.0328431129455566","3.0604865550994873"
"1233","2465.5","2465","2466","3.0965194702148438","3.052767038345337","3.1402719020843506"
"1234","2467.5","2467","2468","3.142820954322815","3.1368162631988525","3.1488256454467773"
"1235","2469.5","2469","2470","3.0141772031784058","2.9206502437591553","3.1077041625976562"
"1236","2471.5","2471","2472","3.1296077966690063","3.1075503826141357","3.151665210723877"
"1237","2473.5","2473","2474","3.0666040182113647","3.0425705909729004","3.090637445449829"
"1238","2475.5","2475","2476","2.987516760826111","2.9239084720611572","3.0511250495910645"
"1239","2477.5","2477","2478","3.125039219856262","3.02917742729187","3.2209010124206543"
"1240","2479.5","2479","2480","3.058980345726013","3.023308277130127","3.0946524143218994"
"1241","2481.5","2481","2482","3.0514907836914062","3.033839702606201","3.0691418647766113"
"1242","2483.5","2483","2484","2.985063314437866","2.9677157402038574","3.002410888671875"
"1243","2485.5","2485","2486","2.9757152795791626","2.9435930252075195","3.0078375339508057"
"1244","2487.5","2487","2488","3.1026597023010254","3.102240562438965","3.103078842163086"
"1245","2489.5","2489","2490","3.0839896202087402","3.0283374786376953","3.139641761779785"
"1246","2491.5","2491","2492","3.066049098968506","3.01755690574646","3.1145412921905518"
"1247","2493.5","2493","2494","3.128322958946228","3.0580077171325684","3.1986382007598877"
"1248","2495.5","2495","2496","3.0582460165023804","3.056190252304077","3.0603017807006836"
"1249","2497.5","2497","2498","3.0920016765594482","3.0718398094177246","3.112163543701172"
"1250","2499.5","2499","2500","3.03177809715271","3.0186619758605957","3.044894218444824"
"1251","2501.5","2501","2502","3.0235742330551147","2.9729461669921875","3.074202299118042"
"1252","2503.5","2503","2504","3.069920063018799","3.0247814655303955","3.115058660507202"
"1253","2505.5","2505","2506","3.0079922676086426","2.964919090270996","3.051065444946289"
"1254","2507.5","2507","2508","2.9941887855529785","2.9661951065063477","3.0221824645996094"
"1255","2509.5","2509","2510","3.1272125244140625","3.056540012359619","3.197885036468506"
"1256","2511.5","2511","2512","3.0400800704956055","3.031954526901245","3.048205614089966"
"1257","2513.5","2513","2514","2.9497774839401245","2.897369861602783","3.002185106277466"
"1258","2515.5","2515","2516","3.031224250793457","2.9112191200256348","3.1512293815612793"
"1259","2517.5","2517","2518","3.0564409494400024","3.0320472717285156","3.0808346271514893"
"1260","2519.5","2519","2520","3.067977786064148","3.0491912364959717","3.086764335632324"
"1261","2521.5","2521","2522","3.0364789962768555","2.976593017578125","3.096364974975586"
"1262","2523.5","2523","2524","3.0800440311431885","3.0386462211608887","3.1214418411254883"
"1263","2525.5","2525","2526","3.0145500898361206","2.9306623935699463","3.098437786102295"
"1264","2527.5","2527","2528","2.9860562086105347","2.9798920154571533","2.992220401763916"
"1265","2529.5","2529","2530","3.059494972229004","3.042041301727295","3.076948642730713"
"1266","2531.5","2531","2532","3.0348379611968994","2.96333384513855","3.106342077255249"
"1267","2533.5","2533","2534","3.034088611602783","2.9874935150146484","3.080683708190918"
"1268","2535.5","2535","2536","3.051133632659912","3.0181221961975098","3.0841450691223145"
"1269","2537.5","2537","2538","3.044502377510071","2.9707815647125244","3.118223190307617"
"1270","2539.5","2539","2540","3.0028443336486816","2.973611354827881","3.0320773124694824"
"1271","2541.5","2541","2542","3.0587077140808105","2.9540529251098633","3.163362503051758"
"1272","2543.5","2543","2544","3.0910918712615967","3.0658841133117676","3.116299629211426"
"1273","2545.5","2545","2546","3.077033281326294","3.0641465187072754","3.0899200439453125"
"1274","2547.5","2547","2548","3.0389000177383423","3.006347417831421","3.0714526176452637"
"1275","2549.5","2549","2550","3.0284030437469482","3.013015031814575","3.0437910556793213"
"1276","2551.5","2551","2552","3.0391608476638794","2.985980272293091","3.092341423034668"
"1277","2553.5","2553","2554","3.1060593128204346","3.072413444519043","3.139705181121826"
"1278","2555.5","2555","2556","3.0370975732803345","3.0243611335754395","3.0498340129852295"
"1279","2557.5","2557","2558","3.043070077896118","3.0132246017456055","3.072915554046631"
"1280","2559.5","2559","2560","3.1462327241897583","3.1233010292053223","3.1691644191741943"
"1281","2561.5","2561","2562","3.000645160675049","2.91447114944458","3.0868191719055176"
"1282","2563.5","2563","2564","3.074128270149231","2.955913543701172","3.19234299659729"
"1283","2565.5","2565","2566","2.965187191963196","2.9362151622772217","2.99415922164917"
"1284","2567.5","2567","2568","2.9427212476730347","2.863447666168213","3.0219948291778564"
"1285","2569.5","2569","2570","3.107096314430237","3.071521520614624","3.1426711082458496"
"1286","2571.5","2571","2572","3.034403681755066","2.9667325019836426","3.1020748615264893"
"1287","2573.5","2573","2574","3.0699872970581055","3.058880090713501","3.08109450340271"
"1288","2575.5","2575","2576","3.0929936170578003","3.0847971439361572","3.1011900901794434"
"1289","2577.5","2577","2578","3.0041147470474243","2.916865825653076","3.0913636684417725"
"1290","2579.5","2579","2580","2.9748483896255493","2.952329397201538","2.9973673820495605"
"1291","2581.5","2581","2582","3.035781741142273","3.0153205394744873","3.0562429428100586"
"1292","2583.5","2583","2584","3.038106322288513","2.968817949295044","3.1073946952819824"
"1293","2585.5","2585","2586","3.116857886314392","3.065852403640747","3.167863368988037"
"1294","2587.5","2587","2588","3.006405830383301","2.979811668395996","3.0329999923706055"
"1295","2589.5","2589","2590","3.0401581525802612","2.901160955429077","3.1791553497314453"
"1296","2591.5","2591","2592","3.027393341064453","2.9868812561035156","3.0679054260253906"
"1297","2593.5","2593","2594","3.0440715551376343","3.042982339859009","3.0451607704162598"
"1298","2595.5","2595","2596","3.0324947834014893","2.908118724822998","3.1568708419799805"
"1299","2597.5","2597","2598","3.055946469306946","3.023771286010742","3.0881216526031494"
"1300","2599.5","2599","2600","3.0525598526000977","2.938593864440918","3.1665258407592773"
"1301","2601.5","2601","2602","3.032255530357361","3.00826096534729","3.0562500953674316"
"1302","2603.5","2603","2604","2.9775309562683105","2.9399211406707764","3.0151407718658447"
"1303","2605.5","2605","2606","3.059476137161255","2.956643581390381","3.162308692932129"
"1304","2607.5","2607","2608","3.0448555946350098","3.0281543731689453","3.061556816101074"
"1305","2609.5","2609","2610","3.026217222213745","2.9751853942871094","3.077249050140381"
"1306","2611.5","2611","2612","3.0366708040237427","3.0068702697753906","3.0664713382720947"
"1307","2613.5","2613","2614","3.055439591407776","3.0342705249786377","3.076608657836914"
"1308","2615.5","2615","2616","3.069828152656555","3.0461206436157227","3.0935356616973877"
"1309","2617.5","2617","2618","3.083523988723755","3.0425376892089844","3.1245102882385254"
"1310","2619.5","2619","2620","3.0116156339645386","2.988577365875244","3.034653902053833"
"1311","2621.5","2621","2622","3.0492388010025024","2.995555877685547","3.102921724319458"
"1312","2623.5","2623","2624","3.0888476371765137","3.017603874206543","3.1600914001464844"
"1313","2625.5","2625","2626","3.0438661575317383","2.989116668701172","3.0986156463623047"
"1314","2627.5","2627","2628","3.0688244104385376","3.0105793476104736","3.1270694732666016"
"1315","2629.5","2629","2630","3.029282569885254","2.990009307861328","3.0685558319091797"
"1316","2631.5","2631","2632","2.994429349899292","2.952012538909912","3.036846160888672"
"1317","2633.5","2633","2634","3.0203222036361694","2.9530398845672607","3.087604522705078"
"1318","2635.5","2635","2636","2.9860475063323975","2.9043519496917725","3.0677430629730225"
"1319","2637.5","2637","2638","2.997764229774475","2.929900646209717","3.0656278133392334"
"1320","2639.5","2639","2640","3.0721850395202637","3.0220682621002197","3.1223018169403076"
"1321","2641.5","2641","2642","2.9801820516586304","2.929476499557495","3.0308876037597656"
"1322","2643.5","2643","2644","3.003243088722229","2.9282257556915283","3.0782604217529297"
"1323","2645.5","2645","2646","2.983075261116028","2.952740430831909","3.0134100914001465"
"1324","2647.5","2647","2648","3.1169153451919556","3.042677164077759","3.1911535263061523"
"1325","2649.5","2649","2650","3.0179903507232666","2.963636636734009","3.0723440647125244"
"1326","2651.5","2651","2652","3.028336763381958","2.9762492179870605","3.0804243087768555"
"1327","2653.5","2653","2654","2.994112253189087","2.959721326828003","3.028503179550171"
"1328","2655.5","2655","2656","2.9709211587905884","2.8670201301574707","3.074822187423706"
"1329","2657.5","2657","2658","3.0693256855010986","3.033458709716797","3.1051926612854004"
"1330","2659.5","2659","2660","2.986559271812439","2.9528207778930664","3.0202977657318115"
"1331","2661.5","2661","2662","2.984160542488098","2.964874505996704","3.003446578979492"
"1332","2663.5","2663","2664","2.9494165182113647","2.91084361076355","2.9879894256591797"
"1333","2665.5","2665","2666","3.0618613958358765","3.020111322402954","3.103611469268799"
"1334","2667.5","2667","2668","3.1096296310424805","3.0232067108154297","3.1960525512695312"
"1335","2669.5","2669","2670","3.0270798206329346","2.98663592338562","3.067523717880249"
"1336","2671.5","2671","2672","3.0537291765213013","3.036933183670044","3.0705251693725586"
"1337","2673.5","2673","2674","3.0296404361724854","2.9493699073791504","3.1099109649658203"
"1338","2675.5","2675","2676","3.064646005630493","3.007143020629883","3.1221489906311035"
"1339","2677.5","2677","2678","3.0162298679351807","2.9739925861358643","3.058467149734497"
"1340","2679.5","2679","2680","2.9733484983444214","2.9157495498657227","3.03094744682312"
"1341","2681.5","2681","2682","2.99860942363739","2.9594218730926514","3.037796974182129"
"1342","2683.5","2683","2684","2.998345136642456","2.9126243591308594","3.0840659141540527"
"1343","2685.5","2685","2686","3.008747696876526","2.978027582168579","3.0394678115844727"
"1344","2687.5","2687","2688","3.0248727798461914","3.002389669418335","3.047355890274048"
"1345","2689.5","2689","2690","2.9012207984924316","2.8547658920288086","2.9476757049560547"
"1346","2691.5","2691","2692","2.990082621574402","2.900585889816284","3.0795793533325195"
"1347","2693.5","2693","2694","2.9751096963882446","2.9716949462890625","2.9785244464874268"
"1348","2695.5","2695","2696","3.0514084100723267","3.039053201675415","3.0637636184692383"
"1349","2697.5","2697","2698","2.9815256595611572","2.96555233001709","2.9974989891052246"
"1350","2699.5","2699","2700","3.033509612083435","2.98041033744812","3.08660888671875"
"1351","2701.5","2701","2702","3.1009877920150757","3.0448241233825684","3.157151460647583"
"1352","2703.5","2703","2704","2.9713077545166016","2.947477102279663","2.99513840675354"
"1353","2705.5","2705","2706","2.876836061477661","2.851276397705078","2.902395725250244"
"1354","2707.5","2707","2708","2.9493088722229004","2.903567314147949","2.9950504302978516"
"1355","2709.5","2709","2710","2.9617373943328857","2.8804540634155273","3.043020725250244"
"1356","2711.5","2711","2712","2.9167799949645996","2.8845252990722656","2.9490346908569336"
"1357","2713.5","2713","2714","2.882620334625244","2.857668399810791","2.9075722694396973"
"1358","2715.5","2715","2716","2.8846912384033203","2.8406715393066406","2.9287109375"
"1359","2717.5","2717","2718","2.9008877277374268","2.874338150024414","2.9274373054504395"
"1360","2719.5","2719","2720","2.9046696424484253","2.870887517929077","2.9384517669677734"
"1361","2721.5","2721","2722","2.92844295501709","2.799373149871826","3.0575127601623535"
"1362","2723.5","2723","2724","2.8772614002227783","2.82578182220459","2.928740978240967"
"1363","2725.5","2725","2726","2.83717942237854","2.7377097606658936","2.9366490840911865"
"1364","2727.5","2727","2728","2.9262360334396362","2.8979878425598145","2.954484224319458"
"1365","2729.5","2729","2730","2.9502787590026855","2.8715460300445557","3.0290114879608154"
"1366","2731.5","2731","2732","2.876896023750305","2.8263816833496094","2.927410364151001"
"1367","2733.5","2733","2734","2.8341736793518066","2.823611259460449","2.844736099243164"
"1368","2735.5","2735","2736","2.8701027631759644","2.8650286197662354","2.8751769065856934"
"1369","2737.5","2737","2738","2.9702478647232056","2.9080586433410645","3.0324370861053467"
"1370","2739.5","2739","2740","2.9000072479248047","2.861684560775757","2.9383299350738525"
"1371","2741.5","2741","2742","2.8492602109909058","2.832526683807373","2.8659937381744385"
"1372","2743.5","2743","2744","2.8473246097564697","2.7863099575042725","2.908339262008667"
"1373","2745.5","2745","2746","2.9149017333984375","2.897960662841797","2.931842803955078"
"1374","2747.5","2747","2748","2.884169816970825","2.8085057735443115","2.959833860397339"
"1375","2749.5","2749","2750","3.0348610877990723","2.976250410079956","3.0934717655181885"
"1376","2751.5","2751","2752","3.076364040374756","3.0740456581115723","3.0786824226379395"
"1377","2753.5","2753","2754","2.9989211559295654","2.9326086044311523","3.0652337074279785"
"1378","2755.5","2755","2756","2.9380979537963867","2.8363447189331055","3.039851188659668"
"1379","2757.5","2757","2758","2.98073410987854","2.918839931488037","3.042628288269043"
"1380","2759.5","2759","2760","2.9613770246505737","2.951594352722168","2.9711596965789795"
"1381","2761.5","2761","2762","2.965832233428955","2.964665651321411","2.966998815536499"
"1382","2763.5","2763","2764","2.9428257942199707","2.9341959953308105","2.951455593109131"
"1383","2765.5","2765","2766","2.955480933189392","2.9311671257019043","2.97979474067688"
"1384","2767.5","2767","2768","3.031775712966919","3.0309104919433594","3.0326409339904785"
"1385","2769.5","2769","2770","2.9510778188705444","2.94293212890625","2.959223508834839"
"1386","2771.5","2771","2772","2.89353084564209","2.8831894397735596","2.90387225151062"
"1387","2773.5","2773","2774","2.886656641960144","2.796250104904175","2.9770631790161133"
"1388","2775.5","2775","2776","3.0674192905426025","2.977386951446533","3.157451629638672"
"1389","2777.5","2777","2778","2.9248011112213135","2.8407702445983887","3.0088319778442383"
"1390","2779.5","2779","2780","2.83694589138031","2.76599383354187","2.90789794921875"
"1391","2781.5","2781","2782","2.9025379419326782","2.8827145099639893","2.922361373901367"
"1392","2783.5","2783","2784","2.876471996307373","2.7932138442993164","2.9597301483154297"
