"optimizer_step","recur1b-mig-234 - _step","recur1b-mig-234 - _step__MIN","recur1b-mig-234 - _step__MAX","recur1b-mig-234 - word_embed_l2_param_norm","recur1b-mig-234 - word_embed_l2_param_norm__MIN","recur1b-mig-234 - word_embed_l2_param_norm__MAX"
"2192","1523","1523","1523","153.85202026367188","153.85202026367188","153.85202026367188"
"2193","1525","1525","1525","153.85403442382812","153.85403442382812","153.85403442382812"
"2194","1527","1527","1527","153.85528564453125","153.85528564453125","153.85528564453125"
"2195","1529","1529","1529","153.85684204101562","153.85684204101562","153.85684204101562"
"2196","1531","1531","1531","153.85833740234375","153.85833740234375","153.85833740234375"
"2197","1533","1533","1533","153.86013793945312","153.86013793945312","153.86013793945312"
"2198","1535","1535","1535","153.86212158203125","153.86212158203125","153.86212158203125"
"2199","1537","1537","1537","153.86402893066406","153.86402893066406","153.86402893066406"
"2200","1539","1539","1539","153.86537170410156","153.86537170410156","153.86537170410156"
"2201","1541","1541","1541","153.86734008789062","153.86734008789062","153.86734008789062"
"2202","1543","1543","1543","153.86911010742188","153.86911010742188","153.86911010742188"
"2203","1545","1545","1545","153.87014770507812","153.87014770507812","153.87014770507812"
"2204","1547","1547","1547","153.87210083007812","153.87210083007812","153.87210083007812"
"2205","1549","1549","1549","153.87274169921875","153.87274169921875","153.87274169921875"
"2206","1551","1551","1551","153.8744659423828","153.8744659423828","153.8744659423828"
"2207","1553","1553","1553","153.87564086914062","153.87564086914062","153.87564086914062"
"2208","1555","1555","1555","153.87660217285156","153.87660217285156","153.87660217285156"
"2209","1557","1557","1557","153.8781280517578","153.8781280517578","153.8781280517578"
"2210","1559","1559","1559","153.8798828125","153.8798828125","153.8798828125"
"2211","1561","1561","1561","153.88096618652344","153.88096618652344","153.88096618652344"
"2212","1563","1563","1563","153.8816375732422","153.8816375732422","153.8816375732422"
"2213","1565","1565","1565","153.88304138183594","153.88304138183594","153.88304138183594"
"2214","1567","1567","1567","153.88441467285156","153.88441467285156","153.88441467285156"
"2215","1569","1569","1569","153.884765625","153.884765625","153.884765625"
"2216","1571","1571","1571","153.88563537597656","153.88563537597656","153.88563537597656"
"2217","1573","1573","1573","153.88613891601562","153.88613891601562","153.88613891601562"
"2218","1575","1575","1575","153.88638305664062","153.88638305664062","153.88638305664062"
"2219","1577","1577","1577","153.88746643066406","153.88746643066406","153.88746643066406"
"2220","1579","1579","1579","153.88833618164062","153.88833618164062","153.88833618164062"
"2221","1581","1581","1581","153.8893280029297","153.8893280029297","153.8893280029297"
"2222","1583","1583","1583","153.88967895507812","153.88967895507812","153.88967895507812"
"2223","1585","1585","1585","153.89027404785156","153.89027404785156","153.89027404785156"
"2224","1587","1587","1587","153.88983154296875","153.88983154296875","153.88983154296875"
"2225","1589","1589","1589","153.8896026611328","153.8896026611328","153.8896026611328"
"2226","1591","1591","1591","153.8900604248047","153.8900604248047","153.8900604248047"
"2227","1593","1593","1593","153.8895263671875","153.8895263671875","153.8895263671875"
"2228","1595","1595","1595","153.88914489746094","153.88914489746094","153.88914489746094"
"2229","1597","1597","1597","153.88890075683594","153.88890075683594","153.88890075683594"
"2230","1599","1599","1599","153.8881072998047","153.8881072998047","153.8881072998047"
"2231","1601","1601","1601","153.88742065429688","153.88742065429688","153.88742065429688"
"2232","1603","1603","1603","153.8860626220703","153.8860626220703","153.8860626220703"
"2233","1605","1605","1605","153.8844451904297","153.8844451904297","153.8844451904297"
"2234","1607","1607","1607","153.8836669921875","153.8836669921875","153.8836669921875"
"2235","1609","1609","1609","153.881591796875","153.881591796875","153.881591796875"
"2236","1611","1611","1611","153.8799591064453","153.8799591064453","153.8799591064453"
"2237","1613","1613","1613","153.87876892089844","153.87876892089844","153.87876892089844"
"2238","1615","1615","1615","153.87709045410156","153.87709045410156","153.87709045410156"
"2239","1617","1617","1617","153.87551879882812","153.87551879882812","153.87551879882812"
"2240","1619","1619","1619","153.87384033203125","153.87384033203125","153.87384033203125"
"2241","1621","1621","1621","153.8716278076172","153.8716278076172","153.8716278076172"
"2242","1623","1623","1623","153.86993408203125","153.86993408203125","153.86993408203125"
"2243","1625","1625","1625","153.86866760253906","153.86866760253906","153.86866760253906"
"2244","1627","1627","1627","153.86679077148438","153.86679077148438","153.86679077148438"
"2245","1629","1629","1629","153.8646240234375","153.8646240234375","153.8646240234375"
"2246","1631","1631","1631","153.8627166748047","153.8627166748047","153.8627166748047"
"2247","1633","1633","1633","153.86032104492188","153.86032104492188","153.86032104492188"
"2248","1635","1635","1635","153.858154296875","153.858154296875","153.858154296875"
"2249","1637","1637","1637","153.85549926757812","153.85549926757812","153.85549926757812"
"2250","1639","1639","1639","153.85238647460938","153.85238647460938","153.85238647460938"
"2251","1641","1641","1641","153.84915161132812","153.84915161132812","153.84915161132812"
"2252","1643","1643","1643","153.84642028808594","153.84642028808594","153.84642028808594"
"2253","1645","1645","1645","153.84262084960938","153.84262084960938","153.84262084960938"
"2254","1647","1647","1647","153.83868408203125","153.83868408203125","153.83868408203125"
"2255","1649","1649","1649","153.83485412597656","153.83485412597656","153.83485412597656"
"2256","1651","1651","1651","153.8307647705078","153.8307647705078","153.8307647705078"
"2257","1653","1653","1653","153.82659912109375","153.82659912109375","153.82659912109375"
"2258","1655","1655","1655","153.8219757080078","153.8219757080078","153.8219757080078"
"2259","1657","1657","1657","153.8174591064453","153.8174591064453","153.8174591064453"
"2260","1659","1659","1659","153.81314086914062","153.81314086914062","153.81314086914062"
"2261","1661","1661","1661","153.80856323242188","153.80856323242188","153.80856323242188"
"2262","1663","1663","1663","153.8039093017578","153.8039093017578","153.8039093017578"
"2263","1665","1665","1665","153.799072265625","153.799072265625","153.799072265625"
"2264","1667","1667","1667","153.794189453125","153.794189453125","153.794189453125"
"2265","1669","1669","1669","153.78993225097656","153.78993225097656","153.78993225097656"
"2266","1671","1671","1671","153.78543090820312","153.78543090820312","153.78543090820312"
"2267","1673","1673","1673","153.7802734375","153.7802734375","153.7802734375"
"2268","1675","1675","1675","153.77525329589844","153.77525329589844","153.77525329589844"
"2269","1677","1677","1677","153.77008056640625","153.77008056640625","153.77008056640625"
"2270","1679","1679","1679","153.7647705078125","153.7647705078125","153.7647705078125"
"2271","1681","1681","1681","153.75942993164062","153.75942993164062","153.75942993164062"
"2272","1683","1683","1683","153.75390625","153.75390625","153.75390625"
"2273","1685","1685","1685","153.74819946289062","153.74819946289062","153.74819946289062"
"2274","1687","1687","1687","153.74217224121094","153.74217224121094","153.74217224121094"
"2275","1689","1689","1689","153.73550415039062","153.73550415039062","153.73550415039062"
"2276","1691","1691","1691","153.7286834716797","153.7286834716797","153.7286834716797"
"2277","1693","1693","1693","153.72166442871094","153.72166442871094","153.72166442871094"
"2278","1695","1695","1695","153.71485900878906","153.71485900878906","153.71485900878906"
"2279","1697","1697","1697","153.70848083496094","153.70848083496094","153.70848083496094"
"2280","1699","1699","1699","153.7015380859375","153.7015380859375","153.7015380859375"
"2281","1701","1701","1701","153.69444274902344","153.69444274902344","153.69444274902344"
"2282","1703","1703","1703","153.68768310546875","153.68768310546875","153.68768310546875"
"2283","1705","1705","1705","153.68016052246094","153.68016052246094","153.68016052246094"
"2284","1707","1707","1707","153.6722869873047","153.6722869873047","153.6722869873047"
"2285","1709","1709","1709","153.66416931152344","153.66416931152344","153.66416931152344"
"2286","1711","1711","1711","153.6558074951172","153.6558074951172","153.6558074951172"
"2287","1713","1713","1713","153.6475830078125","153.6475830078125","153.6475830078125"
"2288","1715","1715","1715","153.63832092285156","153.63832092285156","153.63832092285156"
"2289","1717","1717","1717","153.62850952148438","153.62850952148438","153.62850952148438"
"2290","1719","1719","1719","153.61915588378906","153.61915588378906","153.61915588378906"
"2291","1721","1721","1721","153.60960388183594","153.60960388183594","153.60960388183594"
"2292","1723","1723","1723","153.5999298095703","153.5999298095703","153.5999298095703"
"2293","1725","1725","1725","153.59034729003906","153.59034729003906","153.59034729003906"
"2294","1727","1727","1727","153.58026123046875","153.58026123046875","153.58026123046875"
"2295","1729","1729","1729","153.56993103027344","153.56993103027344","153.56993103027344"
"2296","1731","1731","1731","153.5597686767578","153.5597686767578","153.5597686767578"
"2297","1733","1733","1733","153.54925537109375","153.54925537109375","153.54925537109375"
"2298","1735","1735","1735","153.53932189941406","153.53932189941406","153.53932189941406"
"2299","1737","1737","1737","153.52935791015625","153.52935791015625","153.52935791015625"
"2300","1739","1739","1739","153.51907348632812","153.51907348632812","153.51907348632812"
"2301","1741","1741","1741","153.50894165039062","153.50894165039062","153.50894165039062"
"2302","1743","1743","1743","153.49911499023438","153.49911499023438","153.49911499023438"
"2303","1745","1745","1745","153.4886474609375","153.4886474609375","153.4886474609375"
"2304","1747","1747","1747","153.47833251953125","153.47833251953125","153.47833251953125"
"2305","1749","1749","1749","153.46817016601562","153.46817016601562","153.46817016601562"
"2306","1751","1751","1751","153.457763671875","153.457763671875","153.457763671875"
"2307","1753","1753","1753","153.447265625","153.447265625","153.447265625"
"2308","1755","1755","1755","153.4369354248047","153.4369354248047","153.4369354248047"
"2309","1757","1757","1757","153.42642211914062","153.42642211914062","153.42642211914062"
"2310","1759","1759","1759","153.41583251953125","153.41583251953125","153.41583251953125"
"2311","1761","1761","1761","153.40541076660156","153.40541076660156","153.40541076660156"
"2312","1763","1763","1763","153.39439392089844","153.39439392089844","153.39439392089844"
"2313","1765","1765","1765","153.3834228515625","153.3834228515625","153.3834228515625"
"2314","1767","1767","1767","153.3722686767578","153.3722686767578","153.3722686767578"
"2315","1769","1769","1769","153.36050415039062","153.36050415039062","153.36050415039062"
"2316","1771","1771","1771","153.34921264648438","153.34921264648438","153.34921264648438"
"2317","1773","1773","1773","153.3385467529297","153.3385467529297","153.3385467529297"
"2318","1775","1775","1775","153.32765197753906","153.32765197753906","153.32765197753906"
"2319","1777","1777","1777","153.3171844482422","153.3171844482422","153.3171844482422"
"2320","1779","1779","1779","153.306884765625","153.306884765625","153.306884765625"
"2321","1781","1781","1781","153.2965850830078","153.2965850830078","153.2965850830078"
"2322","1783","1783","1783","153.28651428222656","153.28651428222656","153.28651428222656"
"2323","1785","1785","1785","153.27655029296875","153.27655029296875","153.27655029296875"
"2324","1787","1787","1787","153.26669311523438","153.26669311523438","153.26669311523438"
"2325","1789","1789","1789","153.25653076171875","153.25653076171875","153.25653076171875"
"2326","1791","1791","1791","153.24630737304688","153.24630737304688","153.24630737304688"
"2327","1793","1793","1793","153.23626708984375","153.23626708984375","153.23626708984375"
"2328","1795","1795","1795","153.2261505126953","153.2261505126953","153.2261505126953"
"2329","1797","1797","1797","153.2158966064453","153.2158966064453","153.2158966064453"
"2330","1799","1799","1799","153.2058563232422","153.2058563232422","153.2058563232422"
"2331","1801","1801","1801","153.19602966308594","153.19602966308594","153.19602966308594"
"2332","1803","1803","1803","153.18649291992188","153.18649291992188","153.18649291992188"
"2333","1805","1805","1805","153.17691040039062","153.17691040039062","153.17691040039062"
"2334","1807","1807","1807","153.16751098632812","153.16751098632812","153.16751098632812"
"2335","1809","1809","1809","153.15789794921875","153.15789794921875","153.15789794921875"
"2336","1811","1811","1811","153.148193359375","153.148193359375","153.148193359375"
"2337","1813","1813","1813","153.1384735107422","153.1384735107422","153.1384735107422"
"2338","1815","1815","1815","153.12867736816406","153.12867736816406","153.12867736816406"
"2339","1817","1817","1817","153.1186981201172","153.1186981201172","153.1186981201172"
"2340","1819","1819","1819","153.10928344726562","153.10928344726562","153.10928344726562"
"2341","1821","1821","1821","153.0998077392578","153.0998077392578","153.0998077392578"
"2342","1823","1823","1823","153.09002685546875","153.09002685546875","153.09002685546875"
"2343","1825","1825","1825","153.0797576904297","153.0797576904297","153.0797576904297"
"2344","1827","1827","1827","153.0701141357422","153.0701141357422","153.0701141357422"
"2345","1829","1829","1829","153.06114196777344","153.06114196777344","153.06114196777344"
"2346","1831","1831","1831","153.0517578125","153.0517578125","153.0517578125"
"2347","1833","1833","1833","153.0419464111328","153.0419464111328","153.0419464111328"
"2348","1835","1835","1835","153.0321502685547","153.0321502685547","153.0321502685547"
"2349","1837","1837","1837","153.02259826660156","153.02259826660156","153.02259826660156"
"2350","1839","1839","1839","153.01332092285156","153.01332092285156","153.01332092285156"
"2351","1841","1841","1841","153.00387573242188","153.00387573242188","153.00387573242188"
"2352","1843","1843","1843","152.99459838867188","152.99459838867188","152.99459838867188"
"2353","1845","1845","1845","152.98541259765625","152.98541259765625","152.98541259765625"
"2354","1847","1847","1847","152.97596740722656","152.97596740722656","152.97596740722656"
"2355","1849","1849","1849","152.9666748046875","152.9666748046875","152.9666748046875"
"2356","1851","1851","1851","152.95767211914062","152.95767211914062","152.95767211914062"
"2357","1853","1853","1853","152.948486328125","152.948486328125","152.948486328125"
"2358","1855","1855","1855","152.9393768310547","152.9393768310547","152.9393768310547"
"2359","1857","1857","1857","152.9298858642578","152.9298858642578","152.9298858642578"
"2360","1859","1859","1859","152.9208984375","152.9208984375","152.9208984375"
