"optimizer_step","recur1b-mig-234 - _step","recur1b-mig-234 - _step__MIN","recur1b-mig-234 - _step__MAX","recur1b-mig-234 - global_loss","recur1b-mig-234 - global_loss__MIN","recur1b-mig-234 - global_loss__MAX"
"2120","1379.5","1379","1380","2.44096839427948","2.4248099327087402","2.4571268558502197"
"2121","1381.5","1381","1382","2.19475781917572","2.1474571228027344","2.242058515548706"
"2122","1383.5","1383","1384","2.2372026443481445","2.1980643272399902","2.276340961456299"
"2123","1385.5","1385","1386","2.2639904022216797","2.236502170562744","2.2914786338806152"
"2124","1387.5","1387","1388","2.3170742988586426","2.3117313385009766","2.3224172592163086"
"2125","1389.5","1389","1390","2.2822312116622925","2.2737338542938232","2.2907285690307617"
"2126","1391.5","1391","1392","2.250601053237915","2.2349345684051514","2.2662675380706787"
"2127","1393.5","1393","1394","2.3001136779785156","2.2693111896514893","2.330916166305542"
"2128","1395.5","1395","1396","2.241370916366577","2.156722068786621","2.326019763946533"
"2129","1397.5","1397","1398","2.285557508468628","2.2384142875671387","2.332700729370117"
"2130","1399.5","1399","1400","2.3378448486328125","2.243880271911621","2.431809425354004"
"2131","1401.5","1401","1402","2.301834225654602","2.2634994983673096","2.3401689529418945"
"2132","1403.5","1403","1404","2.274353265762329","2.2181007862091064","2.3306057453155518"
"2133","1405.5","1405","1406","2.1839641332626343","2.1369261741638184","2.23100209236145"
"2134","1407.5","1407","1408","2.3339351415634155","2.2824809551239014","2.3853893280029297"
"2135","1409.5","1409","1410","2.311074376106262","2.223698139190674","2.3984506130218506"
"2136","1411.5","1411","1412","2.368128776550293","2.2811403274536133","2.4551172256469727"
"2137","1413.5","1413","1414","2.3005383014678955","2.248518705368042","2.352557897567749"
"2138","1415.5","1415","1416","2.395763874053955","2.282536506652832","2.508991241455078"
"2139","1417.5","1417","1418","2.163403630256653","2.1356680393218994","2.1911392211914062"
"2140","1419.5","1419","1420","2.2329615354537964","2.2287230491638184","2.2372000217437744"
"2141","1421.5","1421","1422","2.3750792741775513","2.3294827938079834","2.420675754547119"
"2142","1423.5","1423","1424","2.3621827363967896","2.321258068084717","2.4031074047088623"
"2143","1425.5","1425","1426","2.41505765914917","2.3588314056396484","2.4712839126586914"
"2144","1427.5","1427","1428","2.466404914855957","2.4056637287139893","2.527146100997925"
"2145","1429.5","1429","1430","2.413233757019043","2.3247907161712646","2.5016767978668213"
"2146","1431.5","1431","1432","2.290867567062378","2.224827289581299","2.356907844543457"
"2147","1433.5","1433","1434","2.305675983428955","2.274857521057129","2.3364944458007812"
"2148","1435.5","1435","1436","2.249016761779785","2.1687397956848145","2.329293727874756"
"2149","1437.5","1437","1438","2.3325239419937134","2.2678089141845703","2.3972389698028564"
"2150","1439.5","1439","1440","2.2912358045578003","2.2798807621002197","2.302590847015381"
"2151","1441.5","1441","1442","2.338413119316101","2.276322841644287","2.400503396987915"
"2152","1443.5","1443","1444","2.090834140777588","2.053317070007324","2.1283512115478516"
"2153","1445.5","1445","1446","2.247006416320801","2.232872486114502","2.2611403465270996"
"2154","1447.5","1447","1448","2.2525652647018433","2.2267911434173584","2.278339385986328"
"2155","1449.5","1449","1450","2.214687466621399","2.1720869541168213","2.2572879791259766"
"2156","1451.5","1451","1452","2.299180269241333","2.2321395874023438","2.3662209510803223"
"2157","1453.5","1453","1454","2.2638261318206787","2.1513772010803223","2.376275062561035"
"2158","1455.5","1455","1456","2.4252333641052246","2.3847217559814453","2.465744972229004"
"2159","1457.5","1457","1458","2.376270294189453","2.297494411468506","2.4550461769104004"
"2160","1459.5","1459","1460","2.3942402601242065","2.3275160789489746","2.4609644412994385"
"2161","1461.5","1461","1462","2.373510956764221","2.290072441101074","2.456949472427368"
"2162","1463.5","1463","1464","2.255134105682373","2.1937646865844727","2.3165035247802734"
"2163","1465.5","1465","1466","2.251286506652832","2.14146089553833","2.361112117767334"
"2164","1467.5","1467","1468","2.4128321409225464","2.3433010578155518","2.482363224029541"
"2165","1469.5","1469","1470","2.2944493293762207","2.272630214691162","2.3162684440612793"
"2166","1471.5","1471","1472","2.1944671869277954","2.129533529281616","2.2594008445739746"
"2167","1473.5","1473","1474","2.1914608478546143","2.1816325187683105","2.201289176940918"
"2168","1475.5","1475","1476","2.3254207372665405","2.261249303817749","2.389592170715332"
"2169","1477.5","1477","1478","2.38908314704895","2.28545880317688","2.4927074909210205"
"2170","1479.5","1479","1480","2.3183764219284058","2.2839198112487793","2.3528330326080322"
"2171","1481.5","1481","1482","2.144997477531433","2.1382603645324707","2.1517345905303955"
"2172","1483.5","1483","1484","2.1742165088653564","2.1739330291748047","2.174499988555908"
"2173","1485.5","1485","1486","2.256732702255249","2.244713068008423","2.268752336502075"
"2174","1487.5","1487","1488","2.2386715412139893","2.101126194000244","2.3762168884277344"
"2175","1489.5","1489","1490","2.1812082529067993","2.1248817443847656","2.237534761428833"
"2176","1491.5","1491","1492","2.278255343437195","2.2656054496765137","2.290905237197876"
"2177","1493.5","1493","1494","2.183531403541565","2.102780342102051","2.264282464981079"
"2178","1495.5","1495","1496","2.4099613428115845","2.4064388275146484","2.4134838581085205"
"2179","1497.5","1497","1498","2.3267887830734253","2.2440037727355957","2.409573793411255"
"2180","1499.5","1499","1500","2.1656389236450195","2.101022243499756","2.230255603790283"
"2181","1501.5","1501","1502","2.1651641130447388","2.1129300594329834","2.217398166656494"
"2182","1503.5","1503","1504","2.36289644241333","2.3436546325683594","2.382138252258301"
"2183","1505.5","1505","1506","2.3638176918029785","2.316871404647827","2.41076397895813"
"2184","1507.5","1507","1508","2.3046120405197144","2.2073473930358887","2.40187668800354"
"2185","1509.5","1509","1510","2.352209687232971","2.241880416870117","2.462538957595825"
"2186","1511.5","1511","1512","2.2503485679626465","2.2174086570739746","2.2832884788513184"
"2187","1513.5","1513","1514","2.302999258041382","2.2757177352905273","2.3302807807922363"
"2188","1515.5","1515","1516","2.2604845762252808","2.174116611480713","2.3468525409698486"
"2189","1517.5","1517","1518","2.144213318824768","2.072727918624878","2.215698719024658"
"2190","1519.5","1519","1520","2.315144658088684","2.272287130355835","2.358002185821533"
"2191","1521.5","1521","1522","2.231422781944275","2.1608242988586426","2.3020212650299072"
"2192","1523.5","1523","1524","2.2408108711242676","2.1785664558410645","2.3030552864074707"
"2193","1525.5","1525","1526","2.2046072483062744","2.1225929260253906","2.286621570587158"
"2194","1527.5","1527","1528","2.193208694458008","2.1768555641174316","2.209561824798584"
"2195","1529.5","1529","1530","2.3444899320602417","2.303753614425659","2.385226249694824"
"2196","1531.5","1531","1532","2.169817805290222","2.10364031791687","2.235995292663574"
"2197","1533.5","1533","1534","2.3801268339157104","2.357118844985962","2.403134822845459"
"2198","1535.5","1535","1536","2.3123586177825928","2.3035802841186523","2.321136951446533"
"2199","1537.5","1537","1538","2.287777066230774","2.249668836593628","2.32588529586792"
"2200","1539.5","1539","1540","2.36405873298645","2.352555274963379","2.3755621910095215"
"2201","1541.5","1541","1542","2.3596179485321045","2.2905712127685547","2.4286646842956543"
"2202","1543.5","1543","1544","2.2261788845062256","2.189152240753174","2.2632055282592773"
"2203","1545.5","1545","1546","2.068992018699646","2.0252742767333984","2.1127097606658936"
"2204","1547.5","1547","1548","2.2470794916152954","2.1568892002105713","2.3372697830200195"
"2205","1549.5","1549","1550","2.237707734107971","2.194999933242798","2.2804155349731445"
"2206","1551.5","1551","1552","2.33013653755188","2.299791097640991","2.3604819774627686"
"2207","1553.5","1553","1554","2.3399921655654907","2.2871763706207275","2.392807960510254"
"2208","1555.5","1555","1556","2.2175228595733643","2.1764159202575684","2.25862979888916"
"2209","1557.5","1557","1558","2.323342442512512","2.214311361312866","2.432373523712158"
"2210","1559.5","1559","1560","2.399134397506714","2.3158912658691406","2.482377529144287"
"2211","1561.5","1561","1562","2.1922361850738525","2.148503065109253","2.235969305038452"
"2212","1563.5","1563","1564","2.1875909566879272","2.158764123916626","2.2164177894592285"
"2213","1565.5","1565","1566","2.3738940954208374","2.237895965576172","2.509892225265503"
"2214","1567.5","1567","1568","2.1808241605758667","2.1699068546295166","2.191741466522217"
"2215","1569.5","1569","1570","2.2933322191238403","2.20377254486084","2.382891893386841"
"2216","1571.5","1571","1572","2.2451001405715942","2.1723036766052246","2.317896604537964"
"2217","1573.5","1573","1574","2.203522205352783","2.099194049835205","2.3078503608703613"
"2218","1575.5","1575","1576","2.2179731130599976","2.1828818321228027","2.2530643939971924"
"2219","1577.5","1577","1578","2.27486252784729","2.217189311981201","2.332535743713379"
"2220","1579.5","1579","1580","2.079945206642151","2.0597174167633057","2.100172996520996"
"2221","1581.5","1581","1582","2.2214783430099487","2.193002700805664","2.2499539852142334"
"2222","1583.5","1583","1584","2.2219300270080566","2.174703598022461","2.2691564559936523"
"2223","1585.5","1585","1586","2.2731704711914062","2.230952739715576","2.3153882026672363"
"2224","1587.5","1587","1588","2.175940155982971","2.1343398094177246","2.2175405025482178"
"2225","1589.5","1589","1590","2.328350305557251","2.2650158405303955","2.3916847705841064"
"2226","1591.5","1591","1592","2.1730655431747437","2.11445689201355","2.2316741943359375"
"2227","1593.5","1593","1594","2.243495225906372","2.232391834259033","2.254598617553711"
"2228","1595.5","1595","1596","2.2160271406173706","2.2084317207336426","2.2236225605010986"
"2229","1597.5","1597","1598","2.199831008911133","2.123724937438965","2.275937080383301"
"2230","1599.5","1599","1600","2.176202714443207","1.9793449640274048","2.373060464859009"
"2231","1601.5","1601","1602","2.073849081993103","2.0288314819335938","2.1188666820526123"
"2232","1603.5","1603","1604","1.982457160949707","1.9502196311950684","2.0146946907043457"
"2233","1605.5","1605","1606","2.1364587545394897","2.092968225479126","2.1799492835998535"
"2234","1607.5","1607","1608","2.082356572151184","2.0573785305023193","2.107334613800049"
"2235","1609.5","1609","1610","2.1528451442718506","1.9875593185424805","2.3181309700012207"
"2236","1611.5","1611","1612","2.053065776824951","1.891829252243042","2.2143023014068604"
"2237","1613.5","1613","1614","1.9444748163223267","1.792428970336914","2.0965206623077393"
"2238","1615.5","1615","1616","1.974798560142517","1.7888729572296143","2.16072416305542"
"2239","1617.5","1617","1618","2.0067895650863647","1.7628326416015625","2.250746488571167"
"2240","1619.5","1619","1620","2.1980037689208984","2.088954448699951","2.3070530891418457"
"2241","1621.5","1621","1622","2.01706200838089","1.9009853601455688","2.133138656616211"
"2242","1623.5","1623","1624","1.8438591957092285","1.648362398147583","2.039355993270874"
"2243","1625.5","1625","1626","1.974831223487854","1.7129976749420166","2.2366647720336914"
"2244","1627.5","1627","1628","1.8941120505332947","1.7692309617996216","2.0189931392669678"
"2245","1629.5","1629","1630","1.8536169528961182","1.564821481704712","2.1424124240875244"
"2246","1631.5","1631","1632","1.9875917434692383","1.7448632717132568","2.2303202152252197"
"2247","1633.5","1633","1634","1.8391293287277222","1.6452522277832031","2.033006429672241"
"2248","1635.5","1635","1636","1.8205208778381348","1.6338891983032227","2.007152557373047"
"2249","1637.5","1637","1638","1.8293247818946838","1.610587239265442","2.048062324523926"
"2250","1639.5","1639","1640","1.8474268913269043","1.5728647708892822","2.1219890117645264"
"2251","1641.5","1641","1642","1.9528371095657349","1.6240975856781006","2.281576633453369"
"2252","1643.5","1643","1644","1.8247211575508118","1.6130975484848022","2.0363447666168213"
"2253","1645.5","1645","1646","1.629763424396515","1.340015172958374","1.9195116758346558"
"2254","1647.5","1647","1648","1.801453948020935","1.5534930229187012","2.049414873123169"
"2255","1649.5","1649","1650","1.7938487529754639","1.5077667236328125","2.0799307823181152"
"2256","1651.5","1651","1652","1.8595065474510193","1.5696319341659546","2.149381160736084"
"2257","1653.5","1653","1654","1.8258874416351318","1.5220947265625","2.1296801567077637"
"2258","1655.5","1655","1656","1.7705949544906616","1.4591362476348877","2.0820536613464355"
"2259","1657.5","1657","1658","1.7261282801628113","1.4321154356002808","2.020141124725342"
"2260","1659.5","1659","1660","1.8065118789672852","1.4966917037963867","2.1163320541381836"
"2261","1661.5","1661","1662","1.7332116961479187","1.458666443824768","2.0077569484710693"
"2262","1663.5","1663","1664","1.5915661454200745","1.4587724208831787","1.7243598699569702"
"2263","1665.5","1665","1666","1.645152986049652","1.3756470680236816","1.9146589040756226"
"2264","1667.5","1667","1668","1.5701837539672852","1.3784353733062744","1.761932134628296"
"2265","1669.5","1669","1670","1.6612308621406555","1.4539395570755005","1.8685221672058105"
"2266","1671.5","1671","1672","1.5879380702972412","1.3746843338012695","1.801191806793213"
"2267","1673.5","1673","1674","1.782184362411499","1.5227360725402832","2.041632652282715"
"2268","1675.5","1675","1676","1.564201533794403","1.3578195571899414","1.7705835103988647"
"2269","1677.5","1677","1678","1.7244775295257568","1.5461347103118896","1.902820348739624"
"2270","1679.5","1679","1680","1.6082029342651367","1.4687248468399048","1.7476810216903687"
"2271","1681.5","1681","1682","1.5982909798622131","1.3408012390136719","1.8557807207107544"
"2272","1683.5","1683","1684","1.590455949306488","1.380709171295166","1.80020272731781"
"2273","1685.5","1685","1686","1.6071346998214722","1.3532140254974365","1.8610553741455078"
"2274","1687.5","1687","1688","1.474662721157074","1.3036377429962158","1.6456876993179321"
"2275","1689.5","1689","1690","1.4885562062263489","1.3589709997177124","1.6181414127349854"
"2276","1691.5","1691","1692","1.4953325390815735","1.3544702529907227","1.6361948251724243"
"2277","1693.5","1693","1694","1.56354558467865","1.347297191619873","1.7797939777374268"
"2278","1695.5","1695","1696","1.3801556825637817","1.3093986511230469","1.4509127140045166"
"2279","1697.5","1697","1698","1.452708125114441","1.2769453525543213","1.6284708976745605"
"2280","1699.5","1699","1700","1.4261756539344788","1.2620640993118286","1.590287208557129"
"2281","1701.5","1701","1702","1.4281141757965088","1.2398948669433594","1.6163334846496582"
"2282","1703.5","1703","1704","1.3851512670516968","1.2745912075042725","1.495711326599121"
"2283","1705.5","1705","1706","1.3869419693946838","1.2863216400146484","1.4875622987747192"
"2284","1707.5","1707","1708","1.4080066680908203","1.2666339874267578","1.5493793487548828"
"2285","1709.5","1709","1710","1.324293315410614","1.2776538133621216","1.3709328174591064"
"2286","1711.5","1711","1712","1.291430413722992","1.2364885807037354","1.3463722467422485"
"2287","1713.5","1713","1714","1.3052133321762085","1.2476661205291748","1.3627605438232422"
"2288","1715.5","1715","1716","1.3218963742256165","1.28597891330719","1.357813835144043"
"2289","1717.5","1717","1718","1.3117308616638184","1.2439935207366943","1.3794682025909424"
"2290","1719.5","1719","1720","1.2682318687438965","1.1775908470153809","1.358872890472412"
"2291","1721.5","1721","1722","1.3243767023086548","1.2536301612854004","1.3951232433319092"
"2292","1723.5","1723","1724","1.2668664455413818","1.2171010971069336","1.31663179397583"
"2293","1725.5","1725","1726","1.2932143211364746","1.291666030883789","1.2947626113891602"
"2294","1727.5","1727","1728","1.2661425471305847","1.2224781513214111","1.3098069429397583"
"2295","1729.5","1729","1730","1.3092469573020935","1.233349323272705","1.385144591331482"
"2296","1731.5","1731","1732","1.2229970693588257","1.1568925380706787","1.2891016006469727"
"2297","1733.5","1733","1734","1.243511140346527","1.2130244970321655","1.2739977836608887"
"2298","1735.5","1735","1736","1.2434800863265991","1.2343709468841553","1.252589225769043"
"2299","1737.5","1737","1738","1.2508203387260437","1.193495512008667","1.3081451654434204"
"2300","1739.5","1739","1740","1.2156844735145569","1.1859171390533447","1.245451807975769"
"2301","1741.5","1741","1742","1.2870058417320251","1.235318899154663","1.3386927843093872"
"2302","1743.5","1743","1744","1.2383392453193665","1.1948903799057007","1.2817881107330322"
"2303","1745.5","1745","1746","1.2655550241470337","1.2146673202514648","1.3164427280426025"
"2304","1747.5","1747","1748","1.2589818835258484","1.1932135820388794","1.3247501850128174"
"2305","1749.5","1749","1750","1.245314598083496","1.1987941265106201","1.291835069656372"
"2306","1751.5","1751","1752","1.2047497630119324","1.2038487195968628","1.205650806427002"
"2307","1753.5","1753","1754","1.2365440130233765","1.200332522392273","1.27275550365448"
"2308","1755.5","1755","1756","1.2513094544410706","1.2498087882995605","1.2528101205825806"
"2309","1757.5","1757","1758","1.2919679284095764","1.2548362016677856","1.3290996551513672"
"2310","1759.5","1759","1760","1.2579222917556763","1.2089135646820068","1.3069310188293457"
"2311","1761.5","1761","1762","1.2010587453842163","1.1527725458145142","1.2493449449539185"
"2312","1763.5","1763","1764","1.2774001359939575","1.2191334962844849","1.3356667757034302"
"2313","1765.5","1765","1766","1.280003011226654","1.1780810356140137","1.3819249868392944"
"2314","1767.5","1767","1768","1.2037928104400635","1.1883032321929932","1.2192823886871338"
"2315","1769.5","1769","1770","1.2424461245536804","1.1657603979110718","1.319131851196289"
"2316","1771.5","1771","1772","1.1892105340957642","1.1747357845306396","1.2036852836608887"
"2317","1773.5","1773","1774","1.1973106861114502","1.140629529953003","1.2539918422698975"
"2318","1775.5","1775","1776","1.287368893623352","1.2364698648452759","1.3382679224014282"
"2319","1777.5","1777","1778","1.190123975276947","1.166803240776062","1.213444709777832"
"2320","1779.5","1779","1780","1.2020809054374695","1.1785666942596436","1.2255951166152954"
"2321","1781.5","1781","1782","1.20260089635849","1.1772211790084839","1.227980613708496"
"2322","1783.5","1783","1784","1.2565774321556091","1.241603136062622","1.2715517282485962"
"2323","1785.5","1785","1786","1.2135866284370422","1.1653189659118652","1.2618542909622192"
"2324","1787.5","1787","1788","1.1817606687545776","1.0863149166107178","1.2772064208984375"
"2325","1789.5","1789","1790","1.212647795677185","1.1529268026351929","1.2723687887191772"
"2326","1791.5","1791","1792","1.2138077020645142","1.1740970611572266","1.2535183429718018"
"2327","1793.5","1793","1794","1.2216271758079529","1.1613799333572388","1.281874418258667"
"2328","1795.5","1795","1796","1.2204132080078125","1.1581532955169678","1.2826731204986572"
"2329","1797.5","1797","1798","1.2829164862632751","1.2714177370071411","1.2944152355194092"
"2330","1799.5","1799","1800","1.1929022073745728","1.170276165008545","1.2155282497406006"
"2331","1801.5","1801","1802","1.24239981174469","1.1648046970367432","1.3199949264526367"
"2332","1803.5","1803","1804","1.1732555627822876","1.1338998079299927","1.2126113176345825"
"2333","1805.5","1805","1806","1.2267730236053467","1.1549633741378784","1.298582673072815"
"2334","1807.5","1807","1808","1.2313804030418396","1.193587064743042","1.2691737413406372"
"2335","1809.5","1809","1810","1.2131068706512451","1.2017242908477783","1.224489450454712"
"2336","1811.5","1811","1812","1.168327808380127","1.124586820602417","1.212068796157837"
"2337","1813.5","1813","1814","1.1807355284690857","1.143235445022583","1.2182356119155884"
"2338","1815.5","1815","1816","1.1866088509559631","1.1749614477157593","1.198256254196167"
"2339","1817.5","1817","1818","1.1562779545783997","1.10642671585083","1.2061291933059692"
"2340","1819.5","1819","1820","1.1794064044952393","1.1379880905151367","1.2208247184753418"
"2341","1821.5","1821","1822","1.220130741596222","1.1521486043930054","1.2881128787994385"
"2342","1823.5","1823","1824","1.1749714016914368","1.1019247770309448","1.2480180263519287"
"2343","1825.5","1825","1826","1.2464172840118408","1.1868834495544434","1.3059511184692383"
"2344","1827.5","1827","1828","1.2477304935455322","1.1863683462142944","1.30909264087677"
"2345","1829.5","1829","1830","1.1154765486717224","1.1025689840316772","1.1283841133117676"
"2346","1831.5","1831","1832","1.2235811352729797","1.208413004875183","1.2387492656707764"
"2347","1833.5","1833","1834","1.2519859075546265","1.169256329536438","1.334715485572815"
"2348","1835.5","1835","1836","1.180114507675171","1.119484782218933","1.2407442331314087"
"2349","1837.5","1837","1838","1.1865859031677246","1.1118433475494385","1.2613284587860107"
"2350","1839.5","1839","1840","1.1445350050926208","1.138542890548706","1.1505271196365356"
"2351","1841.5","1841","1842","1.164040744304657","1.1172230243682861","1.2108584642410278"
"2352","1843.5","1843","1844","1.2244542241096497","1.1847020387649536","1.2642064094543457"
"2353","1845.5","1845","1846","1.1882882118225098","1.1849582195281982","1.1916182041168213"
"2354","1847.5","1847","1848","1.1834009885787964","1.1785602569580078","1.188241720199585"
"2355","1849.5","1849","1850","1.2071871757507324","1.1753499507904053","1.2390244007110596"
"2356","1851.5","1851","1852","1.1917898654937744","1.1021696329116821","1.2814100980758667"
"2357","1853.5","1853","1854","1.2309373617172241","1.1846429109573364","1.2772318124771118"
"2358","1855.5","1855","1856","1.1830205917358398","1.1284968852996826","1.237544298171997"
"2359","1857.5","1857","1858","1.2303829789161682","1.2230926752090454","1.237673282623291"
"2360","1859","1859","1859","1.137209177017212","1.137209177017212","1.137209177017212"
